Aadress	ID
Vene 3 Rakvere Lääne-Virumaa	2267833
Tiidu Kodismaa Torma vald Jõgevamaa	2267834
Pajuvärava Sundimetsa Pöide vald Saaremaa	2267851
Aste Aste Lääne-Saare vald Saaremaa	2267853
Suurna Lööne Valjala vald Saaremaa	2267860
Kolju Liiva-Putla Pihtla vald Saaremaa	2267863
Ao Ninase Mustjala vald Saaremaa	2267865
Paju Vaivere Lääne-Saare vald Saaremaa	2267887
Mere 2 Leisi Leisi vald Saaremaa	2267889
Risti talu Põldeotsa Audru vald Pärnumaa	2267895
Lilleoja Kõiguste Laimjala vald Saaremaa	2267902
Aedvere 6 Haabersti Tallinn Harjumaa	2267903
Tiigi 28 Valga Valgamaa	2267922
Valka kihelkond Vijciema küla Vijemeži 4 Valga Valgamaa	2267928
Tolli 8 Valga Valgamaa	2267936
Ranna tn. 16 Kärdla Hiiu vald Hiiumaa	2267951
Nelli Tõhela Tõstamaa vald Pärnumaa	2267955
Annuse Varbevere Palamuse vald Jõgevamaa	2267962
Lentsi Liivoja Jõgeva vald Jõgevamaa	2267963
Kopli Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2267964
Pargi Lüganuse Lüganuse vald Ida-Virumaa	2267967
 Haabersti Tallinn Harjumaa	2268041
Käärasoo tee 35 Paikuse Paikuse vald Pärnumaa	2268057
Rooli 26 Laadi Tahkuranna vald Pärnumaa	2268066
Kesk-Kaare Viljandi Viljandimaa	2268073
Valga Tõrva Valgamaa	2268082
Tobraselja Viljandi vald Viljandimaa	2268086
 24 Keila Harjumaa	2268090
 24 Keila Harjumaa	2268091
Suur-Posti 9 Pärnu Pärnumaa	2268104
Puraviku tee 12 Papsaare Audru vald Pärnumaa	2268105
Jüri 2 Pärnu Pärnumaa	2268109
Soo 8a Pärnu Pärnumaa	2268124
Roheline tn 30B Pärnu Pärnumaa	2268125
Raekoja 2 Kilingi-Nõmme Saarde vald Pärnumaa	2268126
Briisi tee Tahkuranna Tahkuranna vald Pärnumaa	2268127
Tarva 26 Pärnu Pärnumaa	2268128
Nulu Uulu Tahkuranna vald Pärnumaa	2268129
Pikk Sindi Pärnumaa	2268130
Pikavere Pikavere Koonga vald Pärnumaa	2268131
Aroonia 13 Audru Audru vald Pärnumaa	2268133
Lõvi tee Papsaare Audru vald Pärnumaa	2268134
Mänguvälja Sindi Pärnumaa	2268135
Surjupera Surju Surju vald Pärnumaa	2268136
Merimetsa Pärnu Pärnumaa	2268137
Lõo tee 11 Järveküla Rae vald Harjumaa	2268169
Kase Kasti Märjamaa vald Raplamaa	2268173
Lootuse tee 6 Metsakasti Viimsi vald Harjumaa	2268182
Uku põik Pärnu Pärnumaa	2268184
Pikasilla Põdrala vald Valgamaa	2268185
Kesk 1 Tamsalu Tamsalu vald Lääne-Virumaa	2268188
Ööbiku 10 Tapa Tapa vald Lääne-Virumaa	2268190
Larase Fällarna Vormsi vald Läänemaa	2268203
Lohu Pirgu Juuru vald Raplamaa	2268204
Esplanaadi 26 Pärnu Pärnumaa	2268212
Teisaldatav maja Toila Toila vald Ida-Virumaa	2268214
Tartu 94 Viljandi Viljandimaa	2268251
Vaibla Kolga-Jaani vald Viljandimaa	2268278
 24 Sindi Pärnumaa	2268303
Hiie 8 Pärnu Pärnumaa	2268324
Luka . Kalitsa Koeru vald Järvamaa	2268364
Spordi Keila Harjumaa	2268373
Väike-Lokulaane Võrumõisa Võru vald Võrumaa	2268379
Õhtu tee 3 Laadi Tahkuranna vald Pärnumaa	2268387
Mäeotsa tee 8 Laadi Tahkuranna vald Pärnumaa	2268409
Tamme 34 Pärnu Pärnumaa	2268412
Kersalu Keila vald Harjumaa	2268430
Rekkeri Pilka Luunja vald Tartumaa	2268436
Kase 5 Võru Võrumaa	2268466
Sulevi 6 Võru Võrumaa	2268471
Metsa 7 Kose-Uuemõisa Kose vald Harjumaa	2268536
Järve tee 16 Assaku Rae vald Harjumaa	2268537
Tartu mnt 9 Roela Vinni vald Lääne-Virumaa	2268539
Põllu tee Iru Jõelähtme vald Harjumaa	2268540
Edise Jõhvi vald Ida-Virumaa	2268541
Loosalu-Truia Vana-Kaiu Kaiu vald Raplamaa	2268545
Tinnikuru Tinnikuru Tarvastu vald Viljandimaa	2268548
Postikooli Tahkuranna vald Pärnumaa	2268580
Luige 4 Kuressaare Saaremaa	2268629
Merikotka 30 Kuressaare Saaremaa	2268630
Pihtla tee 33 Kuressaare Saaremaa	2268631
Maksi Kõiguste Laimjala vald Saaremaa	2268632
Aleksanderi Kõiguste Laimjala vald Saaremaa	2268633
Koplivälja Kantsi Muhu vald Saaremaa	2268634
Ubalehe tee 14 Pirita Tallinn Harjumaa	2268644
Nugise tee Haabneeme Viimsi vald Harjumaa	2268676
Tartu mnt 4 (1/4 kaasomandiosa) 4 Raja Kasepää vald Jõgevamaa	2268689
Künka tee Pulli Sauga vald Pärnumaa	2268693
Tarmeli Vilivere Kohila vald Raplamaa	2268697
Loopera tee 49 Rae Rae vald Harjumaa	2268702
Ülla Uulu Tahkuranna vald Pärnumaa	2268742
Suur-Sepa Pärnu Pärnumaa	2268744
Väike-Posti Pärnu Pärnumaa	2268746
Soo 20 Pärnu Pärnumaa	2268749
Telliskivi Pärnu Pärnumaa	2268760
Muraka Sindi Pärnumaa	2268761
Veskikaare Tammiste Sauga vald Pärnumaa	2268762
Sihi 106a Nõmme Tallinn Harjumaa	2268763
Roheline Pärnu Pärnumaa	2268765
Kajaka Pärnu Pärnumaa	2268766
Veskikaare Tammiste Sauga vald Pärnumaa	2268768
Lõokese Sindi Pärnumaa	2268770
Paide mnt Paikuse Paikuse vald Pärnumaa	2268771
Veskikaare Tammiste Sauga vald Pärnumaa	2268773
Lootsi Pärnu Pärnumaa	2268774
Vaheaia tee 17 Randvere Viimsi vald Harjumaa	2268775
Vee Pärnu Pärnumaa	2268776
Lauküla Sangaste vald Valgamaa	2268792
Kaberneeme Jõelähtme vald Harjumaa	2268795
Kaberneeme Jõelähtme vald Harjumaa	2268796
Narva mnt Jõhvi Jõhvi vald Ida-Virumaa	2268802
Konora Pusku Ridala vald Läänemaa	2268813
Viljandi mnt Lelle Kehtna vald Raplamaa	2268820
Martsa küla Martsa Toila vald Ida-Virumaa	2268831
Uue-Saarma Liigvalla Rakke vald Lääne-Virumaa	2268837
Tamme tee 14 Saku Saku vald Harjumaa	2268853
Tiskre tee 3 Kakumäe Haabersti Tallinn Harjumaa	2268861
Jaarli tee 8 Tutermaa Harku vald Harjumaa	2268874
Kabli 6 Haabersti Tallinn Harjumaa	2268969
Sambla tn. broneeritud Nõmme Tallinn Harjumaa	2268980
Andrekse tee Broneeritud Pirita Tallinn Harjumaa	2268981
Ehte tn. Haapsalu Läänemaa	2268987
Mängu 1 Narva Ida-Virumaa	2269057
Kivistiku Rääsa Lüganuse vald Ida-Virumaa	2269211
Tõnumaa Vigala vald Raplamaa	2269213
Oti tee Tuhala Kose vald Harjumaa	2269231
Kaluri 7 Mustvee Jõgevamaa	2269237
Silla Hõreda Juuru vald Raplamaa	2269238
Kadaka tee 4 Aardlapalu Haaslava vald Tartumaa	2269257
Puiestee 18 Elva Tartumaa	2269265
Pikaliiva 123 Haabersti Tallinn Harjumaa	2269278
Kopra põik 7-2 Järveküla Rae vald Harjumaa	2269298
Siili Parasmetsa Leisi vald Saaremaa	2269348
Kuivastu hotell Kuivastu Muhu vald Saaremaa	2269349
Mere tee Ranniku talu Neeme Jõelähtme vald Harjumaa	2269370
Jakobi 9 Pärnu Pärnumaa	2269375
Postiranna Kasepää Kasepää vald Jõgevamaa	2269393
Vilja Jõhvi Jõhvi vald Ida-Virumaa	2269402
Olevi 9 Nõmme Tallinn Harjumaa	2269410
Lepa tn 8 Haapsalu Läänemaa	2269413
Lodumetsa tee 13 Pirita Tallinn Harjumaa	2269427
Välja 11 Valga Valgamaa	2269430
Aste küla Lääne-Saare vald Saaremaa	2269431
Mähe-Kaasiku tee 44 Pirita Tallinn Harjumaa	2269436
Pääsukese Arumetsa Häädemeeste vald Pärnumaa	2269445
Nurme tn 4 Käru vald Raplamaa	2269506
Ülase tee 27 Kopli Rae vald Harjumaa	2269517
Marja Elva Tartumaa	2269531
Pükste väikekoht Kikivere Tartu vald Tartumaa	2269532
Ülesoo Haaslava Haaslava vald Tartumaa	2269537
Järveääre tee 8 Mändjala Lääne-Saare vald Saaremaa	2269557
Pääsukese pst. Paikuse Paikuse vald Pärnumaa	2269565
Tallinna mnt. 17 Virtsu Hanila vald Läänemaa	2269621
Paide 45 Türi Türi vald Järvamaa	2269647
Tetra 2 Muraste Harku vald Harjumaa	2269658
Kalda 73 Raja Kasepää vald Jõgevamaa	2269661
Toomiku tee Pirita Tallinn Harjumaa	2269662
Benito Agirre 16 Mustvee Jõgevamaa	2269663
Leppe Harju Emmaste vald Hiiumaa	2269677
Pärnu tn Suure-Jaani Suure-Jaani vald Viljandimaa	2269698
Elva  34b Tammelinn Tartu Tartumaa	2269708
Männituka tee Saku Saku vald Harjumaa	2269710
Merivälja väikekoht 50 Laulasmaa Keila vald Harjumaa	2269717
Troll 8 Laitse Kernu vald Harjumaa	2269718
Mõisa tee 23 Kiiu alevik Kiiu Kuusalu vald Harjumaa	2269742
Aaviku tee 4 Jüri Rae vald Harjumaa	2269754
Altmetsa Viimsi vald Harjumaa	2269795
Ida tee 28 Pirita Tallinn Harjumaa	2269815
Kooli 1 Rebala Jõelähtme vald Harjumaa	2269849
Meresihi tee 26A Viimsi Viimsi vald Harjumaa	2269871
Ründi tee 1 Haabersti Tallinn Harjumaa	2269889
Räga 6 Haabersti Tallinn Harjumaa	2269890
talu Saare Kuusalu Kuusalu vald Harjumaa	2269904
Tõlinõmme tee Vääna Harku vald Harjumaa	2269911
Toome tee 10 Randvere Viimsi vald Harjumaa	2269912
Pääsukese tee 9 Alliku Saue vald Harjumaa	2269941
Rajametsa 13 Nõmme Tallinn Harjumaa	2269945
Ülase tee 27 Kopli Rae vald Harjumaa	2269991
Päevakoera tee 12 Pirita Tallinn Harjumaa	2270010
Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2270016
Tehase Aseri Aseri vald Ida-Virumaa	2270018
Kulli tn Viiratsi Viljandi vald Viljandimaa	2270028
Kuksema Järva-Jaani vald Järvamaa	2270037
Eesküla Eesküla Rakvere vald Lääne-Virumaa	2270040
Väike-Juhani - Pilkuse Otepää vald Valgamaa	2270046
Võmmorska Piusa Võmmorski Meremäe vald Võrumaa	2270049
Väike-Kaare Viljandi Viljandimaa	2270060
Eriku - vahetusvõimalused . Vändra vald Pärnumaa	2270064
Põllu Elva Tartumaa	2270068
 68a Rakvere Lääne-Virumaa	2270073
Orhidee tee Viimsi Viimsi vald Harjumaa	2270085
Mündi 18 Kudjape Lääne-Saare vald Saaremaa	2270088
Linavästriku 1 Papsaare Audru vald Pärnumaa	2270089
Karusselli 67 Pärnu Pärnumaa	2270090
Kanarbiku 6 Sindi Pärnumaa	2270098
Nurme tee 24 Haabneeme Viimsi vald Harjumaa	2270101
Kadastiku Laheküla Pihtla vald Saaremaa	2270152
Õnnemaa Surju Surju vald Pärnumaa	2270153
Oja tee 3 Uusküla Alajõe vald Ida-Virumaa	2270169
Arturi Leipste Saarde vald Pärnumaa	2270176
Kuusiku . Ridaküla Rapla vald Raplamaa	2270178
Kõo Helbi Meremäe vald Võrumaa	2270193
Sihi 32 Nõmme Tallinn Harjumaa	2270208
Valdeku 79 Nõmme Tallinn Harjumaa	2270209
Silla Nõmme Tallinn Harjumaa	2270217
Metsa 1 Rahula Rahula Saku vald Harjumaa	2270228
Tähetorni Uulu Tahkuranna vald Pärnumaa	2270250
Roostiku Haabersti Tallinn Harjumaa	2270254
Künnapuu 28 Pirita Tallinn Harjumaa	2270257
Pihlaka 50 Audru Audru vald Pärnumaa	2270259
Jüri Pärnu Pärnumaa	2270261
Tartu mnt 34 Jõhvi Jõhvi vald Ida-Virumaa	2270264
Vihtra küla Vihtra Vändra vald Pärnumaa	2270275
Eesküla Rakvere vald Lääne-Virumaa	2270276
Valka Kuru 9A Valga Valgamaa	2270279
Männimäe Saku Saku vald Harjumaa	2270282
Kalda Mangu Hiiu vald Hiiumaa	2270295
Päevalille tee 54 Maardu Harjumaa	2270296
Kase 5 Võru Võrumaa	2270325
Sulevi 6 Võru Võrumaa	2270330
Rahvakooli tee 10a Pirita Tallinn Harjumaa	2270357
 Pirita Tallinn Harjumaa	2270366
Ilvese tee Kloogaranna Keila vald Harjumaa	2270373
Kiviranna 1 Leesi Kuusalu vald Harjumaa	2270375
Väina tee 10 Pirita Tallinn Harjumaa	2270390
Päevalille tee 54 Maardu Harjumaa	2270391
Köisi Kareda vald Järvamaa	2270392
Kadaka tee 25 Ilmandu Harku vald Harjumaa	2270393
Tuulevälja Rae vald Harjumaa	2270394
Tiskrevälja 49 Haabersti Tallinn Harjumaa	2270411
Tiskrevälja 49 Haabersti Tallinn Harjumaa	2270412
Pähkli 8 Tabasalu Harku vald Harjumaa	2270414
Vesiroosi tee 10 Vaskjala Rae vald Harjumaa	2270417
Metsakooli tee 11 Pirita Tallinn Harjumaa	2270421
K.Veeberi 12 Ihaste Tartu Tartumaa	2270434
Kodusalu tee 1 Nõmme Tallinn Harjumaa	2270456
Pillapalu Pillapalu Anija vald Harjumaa	2270471
Kruusa Purdi Paide vald Järvamaa	2270483
Loode Keila Harjumaa	2270499
Vanamõisa tee 22 Vanamõisa Saue vald Harjumaa	2270509
Oja Tealama Torma vald Jõgevamaa	2270512
Tallinna 1 Paide Järvamaa	2270541
Tiigi . Allika Varbla vald Pärnumaa	2270549
Eha tänav Rakvere Lääne-Virumaa	2270557
Männituka tee 26 Saku Saku vald Harjumaa	2270589
Kaevuaia tee 15 Randvere Viimsi vald Harjumaa	2270591
Polli Mõis Polli Karksi vald Viljandimaa	2270607
Ristiku Viiratsi Viljandi vald Viljandimaa	2270655
Asta Kulina Vinni vald Lääne-Virumaa	2270662
Lühike Paide Järvamaa	2270683
Kõrgemäe Viljandi Viljandimaa	2270684
Elemendi tee 22 Liikva Harku vald Harjumaa	2270706
Postitalu 8 Haabersti Tallinn Harjumaa	2270751
Kolmikkaare 12 Muraste Harku vald Harjumaa	2270754
Pohla 8 Koppelmaa Saue vald Harjumaa	2270780
Nurmenuku Rapla Rapla vald Raplamaa	2270787
Jõe 26 Paide Järvamaa	2270813
Mälivere Kohila vald Raplamaa	2270821
Võru 70 Valga Valgamaa	2270830
Helgi tee Vääna-Jõesuu Harku vald Harjumaa	2270869
Künnapuu 12 Rae vald Harjumaa	2270872
Ülase tee 27 Kopli Rae vald Harjumaa	2270888
Lõvisüda tee 5 Papsaare Audru vald Pärnumaa	2270910
Männametsa Lepaküla Tahkuranna vald Pärnumaa	2270911
Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2270929
Postikooli Rabaküla Surju vald Pärnumaa	2270932
Rooli 26 Laadi Tahkuranna vald Pärnumaa	2270933
Postikooli Tahkuranna vald Pärnumaa	2270940
Lõvi tee 5a Audru vald Pärnumaa	2270972
 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2270979
Väljataguse küla Väljataguse Rapla vald Raplamaa	2270990
Kadaka talu Korba Paide vald Järvamaa	2270999
Soo 7 Põhja-Tallinn Tallinn Harjumaa	2271016
Kalda 10 Nõmme Tallinn Harjumaa	2271018
Ukumäe Kiiu Kuusalu vald Harjumaa	2271021
Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2271024
Jõekääru 20 Vorbuse Tähtvere vald Tartumaa	2271025
Roheline 23 Sindi Pärnumaa	2271027
Eriku - vahetusvõimalused . Vändra vald Pärnumaa	2271028
Tuuleveski tn Haabersti Tallinn Harjumaa	2271038
Haapsalu mnt 25 Palivere Palivere Lääne-Nigula vald Läänemaa	2271041
Väike-Rahula Orissaare vald Saaremaa	2271163
Poska 23/25 Kesklinn Tallinn Harjumaa	2271208
Paruni 27 Ülenurme Ülenurme vald Tartumaa	2271213
Kaseurva tee Laulasmaa Keila vald Harjumaa	2271216
Angervaksa Metsakasti Viimsi vald Harjumaa	2271217
Martsa Toila vald Ida-Virumaa	2271221
Viljandi mnt. 8 Kohila Kohila vald Raplamaa	2271229
Pritsu Röa Väätsa vald Järvamaa	2271259
Laine Eisma Vihula vald Lääne-Virumaa	2271264
Metsa 12 Laatre Tõlliste vald Valgamaa	2271265
Kurista mõis Kurista Jõgeva vald Jõgevamaa	2271279
Püünsi Viimsi vald Harjumaa	2271283
Kose tee 69 Pirita Tallinn Harjumaa	2271302
Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2271305
Kaika Silla Paikuse vald Pärnumaa	2271330
Mereääre 3 Muraste Harku vald Harjumaa	2271340
Ääre Paikuse Paikuse vald Pärnumaa	2271353
Nurme põik 20A Haabneeme Viimsi vald Harjumaa	2271355
Nurme põik 20A Haabneeme Viimsi vald Harjumaa	2271356
Nurme põik 20A Haabneeme Viimsi vald Harjumaa	2271357
Mardi tee Lohkva Luunja vald Tartumaa	2271364
 Taara Vansi Kernu vald Harjumaa	2271375
Viljandi Viljandimaa	2271390
Hansu 1 Kiia Saue vald Harjumaa	2271396
Seljaku põik 6 Laagri Saue vald Harjumaa	2271412
Veere tee Kiia Saue vald Harjumaa	2271419
Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2271430
Metsa 9 Mustvee Jõgevamaa	2271433
Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2271435
Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2271437
Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2271442
Jänese Soomra Audru vald Pärnumaa	2271448
Pallase pst 72 Ihaste Tartu Tartumaa	2271462
Lutsu 4 Türi Türi vald Järvamaa	2271532
Käärdi 7A Võiste Tahkuranna vald Pärnumaa	2271536
Rebaste Kanepi vald Põlvamaa	2271572
Kanarbiku 1 Kuusalu Kuusalu vald Harjumaa	2271607
Kalme Rõngu vald Tartumaa	2271609
Tooma 3 Soinaste Ülenurme vald Tartumaa	2271610
Huulheina tee 60 Muuga Viimsi vald Harjumaa	2271645
Vana-Keila mnt x Saue Harjumaa	2271646
Mõrra 8a Pärnu Pärnumaa	2271660
Huulheina tee 60 Maardu Harjumaa	2271661
Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2271668
Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2271679
Kakumetsa Kakumetsa Luunja vald Tartumaa	2271696
Akseli Roosi Laheda vald Põlvamaa	2271739
Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2271743
Jaama 3 Paide Järvamaa	2271746
Kodala tee Järveküla Rae vald Harjumaa	2271747
Matsi tee 1 Aravete alev Aravete Ambla vald Järvamaa	2271773
Looduse Aespa Aespa Kohila vald Raplamaa	2271798
Linnu tee Õssu Ülenurme vald Tartumaa	2271914
Meistri Saue Harjumaa	2271918
Saunaoja Koogiste Kehtna vald Raplamaa	2271931
Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2271941
Meiereimaa Kastna Tõstamaa vald Pärnumaa	2271943
Oja Manija Tõstamaa vald Pärnumaa	2271957
Äärealal Kohila Kohila vald Raplamaa	2271960
Saare Märjamaa Märjamaa vald Raplamaa	2271962
Mõdusaare Reinumurru Vändra vald Pärnumaa	2271963
Torni Võeva Märjamaa vald Raplamaa	2271966
Väikse-Liivakse Kulli Hummuli vald Valgamaa	2271977
Veski 5 Rakvere Lääne-Virumaa	2272024
Luise 34 Kesklinn Tallinn Harjumaa	2272025
Kodusalu tee 1 Tänassilma Saku vald Harjumaa	2272043
Paju Mustmätta Lüganuse vald Ida-Virumaa	2272048
Vahe 2 Valga Valgamaa	2272049
Kase 16 Valga Valgamaa	2272059
Mällo Alasoo Alatskivi vald Tartumaa	2272060
Daalia tee 1 Sauga Vald Eametsa Sauga vald Pärnumaa	2272063
Kastna Poe Kastna Tõstamaa vald Pärnumaa	2272065
Näituse 3 Türi Türi vald Järvamaa	2272068
Tööstuse 13 Kadrina Kadrina vald Lääne-Virumaa	2272069
Rohu Türi Türi vald Järvamaa	2272239
Aravete Ambla vald Järvamaa	2272256
Männiallee Jabara Lüganuse vald Ida-Virumaa	2272277
Sõpruse Tiheda Kasepää vald Jõgevamaa	2272278
Arkma Türi vald Järvamaa	2272281
Künka Kunda jõe kaldal Rahkla Sõmeru vald Lääne-Virumaa	2272283
Metsanurga Aruküla Vinni vald Lääne-Virumaa	2272286
Metsa - Karste Kanepi vald Põlvamaa	2272288
Välja Tõrva Valgamaa	2272374
Kase 23 Valga Valgamaa	2272375
Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2272379
Ranna tee Müüdud 46 Pirita Tallinn Harjumaa	2272389
Vastla Sulupere Rapla vald Raplamaa	2272405
Tammneeme tee Randvere Viimsi vald Harjumaa	2272471
Ohukotsu Märjamaa vald Raplamaa	2272481
Tormilinnu tee Püünsi Viimsi vald Harjumaa	2272486
Kuu tee Juuliku Saku vald Harjumaa	2272490
Kreutzwaldi 21a Võru Võrumaa	2272508
Pärnu mnt 426 Nõmme Tallinn Harjumaa	2272525
Koidu Tõrva Valgamaa	2272532
Kaevu 32 Pärnu Pärnumaa	2272547
Kaalepi Albu vald Järvamaa	2272567
Teeveere Rannaküla Valjala vald Saaremaa	2272575
Lepa tee 22a Kiviõli Ida-Virumaa	2272588
Neiuvaiba tee 4 Pirita Tallinn Harjumaa	2272593
Võsa Rapla Rapla vald Raplamaa	2272607
Valga mnt. Tihemetsa Saarde vald Pärnumaa	2272608
Tõnise Vanamõisa Põdrala vald Valgamaa	2272621
Orajõe Tiigi tee Põlva Põlva vald Põlvamaa	2272706
Piigandi Rõngu vald Tartumaa	2272708
Piigandi Piigandi Rõngu vald Tartumaa	2272709
Tiigi tee Orajõe Põlva vald Põlvamaa	2272716
Elva Tartumaa	2272806
Delfiini 77 Kiisa Saku vald Harjumaa	2272811
Grossmanni Möldri Rõuge vald Võrumaa	2272814
Jõetiiru tee 15 Vaskjala Rae vald Harjumaa	2272820
Kanarbiku tee 11 Kelvingi Viimsi vald Harjumaa	2272829
Karutiigi Alliku Saue vald Harjumaa	2272835
Kolmiku 20/1 Muraste Harku vald Harjumaa	2272848
Krossu Utessuu Rõuge vald Võrumaa	2272850
Liiva põik Lagedi Rae vald Harjumaa	2272857
Mereääre 4 Muraste Harku vald Harjumaa	2272868
Saare 4 Hüüru Saue vald Harjumaa	2272910
Sambla 3 Nõmme Tallinn Harjumaa	2272911
Tammetalu 34 Luige Kiili vald Harjumaa	2272928
Ugala 27 Nõmme Tallinn Harjumaa	2272939
Valentini Tuulevälja Rae vald Harjumaa	2272946
Väike-Herdi Utu Käina vald Hiiumaa	2272959
Muraka Kolu Türi vald Järvamaa	2273008
Raadi-Kruusamäe Tartu Tartumaa	2273025
Rätsepa tee Pirita Tallinn Harjumaa	2273027
Kase tn. Maarjamäe Pirita Tallinn Harjumaa	2273030
Vindi Kibuna Kernu vald Harjumaa	2273035
Metsa tn 11g Narva-Jõesuu Ida-Virumaa	2273097
Karikakra Tõrvandi Ülenurme vald Tartumaa	2273124
Metsa 3 Elva Tartumaa	2273136
Tarvastu vald Viljandimaa	2273144
Palu Tõrva Valgamaa	2273173
Sipa tn Märjamaa Märjamaa vald Raplamaa	2273212
Kuuse Kehtna Kehtna vald Raplamaa	2273215
Nooruse Kehtna Kehtna vald Raplamaa	2273221
Pükste väikekoht Kikivere Tartu vald Tartumaa	2273247
Ülesoo Haaslava Haaslava vald Tartumaa	2273251
Pükste väikekoht Kikivere Tartu vald Tartumaa	2273252
Marja Elva Tartumaa	2273260
Saare tee 2 Märjamaa Märjamaa vald Raplamaa	2273321
Soldina Vaivara vald Ida-Virumaa	2273348
A. Weizenbergi tn 2 Kanepi Kanepi vald Põlvamaa	2273349
Hiie põik 2/1 Pirita Tallinn Harjumaa	2273376
Peedu 3 Tammelinn Tartu Tartumaa	2273411
Tamme 34 Pärnu Pärnumaa	2273418
Õuna 6 Tapa Tapa vald Lääne-Virumaa	2273447
Kalevi pst 56 Pärnu Pärnumaa	2273469
Undi Väheru Karula vald Valgamaa	2273472
Vahakõnnu Raikküla vald Raplamaa	2273473
Kuuse 15 Elva Tartumaa	2273487
Mari Ervita Koeru vald Järvamaa	2273490
Hämara Reheselja Emmaste vald Hiiumaa	2273497
L. Koidula Uus hind Narva-Jõesuu Ida-Virumaa	2273507
Kivimäe Kernu Kernu vald Harjumaa	2273511
Pärna 5A Vasalemma Vasalemma vald Harjumaa	2273512
Suurekivi tee Valingu Saue vald Harjumaa	2273513
Käli tee 6 Kuusalu Kuusalu vald Harjumaa	2273515
Aali tee 26 Kostivere Jõelähtme vald Harjumaa	2273516
Jõhvika 3 Nõmme Tallinn Harjumaa	2273517
Järve 6 Kobela Antsla vald Võrumaa	2273520
Järve 6 Kobela Antsla vald Võrumaa	2273525
Vene 3 kesklinn Rakvere Lääne-Virumaa	2273526
Piilsi Lohusuu vald Ida-Virumaa	2273544
Piibumäe Pala vald Jõgevamaa	2273545
Salme 31 Jõhvi Jõhvi vald Ida-Virumaa	2273578
Väike Karja Sindi Pärnumaa	2273632
Kilde 9 Haabersti Tallinn Harjumaa	2273646
Hommiku tee 22 Tabasalu Harku vald Harjumaa	2273673
Künnapuu tee 18 Rae vald Harjumaa	2273679
Ränduri 30 Nõmme Tallinn Harjumaa	2273694
Tamme tee 2 Kulna Keila vald Harjumaa	2273697
Ülevälja Raikküla Raikküla vald Raplamaa	2273764
Kaarlimäe 4 Tõrva Valgamaa	2273766
Otti talu Velise Märjamaa vald Raplamaa	2273767
Lasteaia põik 8 Ardu Kose vald Harjumaa	2273774
Vao tee 4 Türisalu Harku vald Harjumaa	2273799
Pärgma tee 12 Türisalu Harku vald Harjumaa	2273800
Kauritsa tee Viraksaare Paide vald Järvamaa	2273835
 Luige Kilgi Varbla vald Pärnumaa	2273861
Mere pst. 3 Pärnu Pärnumaa	2273895
Märja . Kükita Kasepää vald Jõgevamaa	2273899
Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2273904
Kallaku Uusküla Rapla vald Raplamaa	2273905
Kõke Sagevere Türi vald Järvamaa	2273912
Uuelepiku . Jädivere Vigala vald Raplamaa	2273917
Raudrohu Vatsla Saue vald Harjumaa	2273995
Künnapuu tee Rae Rae vald Harjumaa	2273996
Aia 35 Narva-Jõesuu Ida-Virumaa	2274031
Vaikuse tee 30 Suurupi Harku vald Harjumaa	2274045
Käärti tee 21 Haabneeme Viimsi vald Harjumaa	2274048
Metsa 1 Võsu Vihula vald Lääne-Virumaa	2274071
Elva Elva Tartumaa	2274138
Ida tee 32 Merivälja Pirita Tallinn Harjumaa	2274156
Eerikvere Palamuse vald Jõgevamaa	2274194
Tõru 24a Rakvere Lääne-Virumaa	2274195
Tiigi 30 Audru Audru vald Pärnumaa	2274204
Vapramäe 18a Elva Tartumaa	2274207
Rootiigi Nõmme Ridala vald Läänemaa	2274247
Kodusalu tee 5 Tänassilma Saku vald Harjumaa	2274250
Lepiku 1 Kostiranna Jõelähtme vald Harjumaa	2274272
Kase 5 Võru Võrumaa	2274301
Sulevi 6 Võru Võrumaa	2274306
Elvast 5km.- Nõo vald Etsaste Suntsi tee 11 Elva Tartumaa	2274308
Suntsi tee 11 Etsaste Nõo vald Tartumaa	2274311
Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2274383
Lutsu 3a Türi Türi vald Järvamaa	2274411
Lootuse Aa Lüganuse vald Ida-Virumaa	2274414
Toominga Märjamaa Märjamaa vald Raplamaa	2274415
Tööstuse 5 Paide Järvamaa	2274419
Hargi 6 Haabersti Tallinn Harjumaa	2274454
Muti ringtee 10 Audru Audru vald Pärnumaa	2274471
