"ID";Aadress;Täisaadress;Objekti liik;Tase1 kood;Tase1 nimetus;Tase2 kood;Tase2 nimetus;Tase3 kood;Tase3 nimetus;Tase4 kood;Tase4 nimetus;Tase5 kood;Tase5 nimetus;Tase6 kood;Tase6 nimetus;Tase7 kood;Tase7 nimetus;Tase8 kood;Tase8 nimetus;Koodaadress;ADR ID;L-Est X;L-Est Y;N;E;N (dms);E (dms)
2237338;Kadaka tee 10 Kihelkonna vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2237381;Viiginõmme Lümandu Kohila vald Raplamaa;"Rapla maakond, Kohila vald, Lümandu küla, Viiginõmme";3;71;Rapla maakond;317;Kohila vald;4681;Lümandu küla;;;;;1JV2;Viiginõmme;;;;;713174681000000001JV2000000000000;3310673;6557571;533232;59,15541;24,58084;"59°9'19.48""";"24°34'51.03"""
2237383;Saunaoja Koogiste Kehtna vald Raplamaa;"Rapla maakond, Kehtna vald, Koogiste küla, Väike-Saunaoja";3;71;Rapla maakond;293;Kehtna vald;3391;Koogiste küla;;;;;DRU3;Väike-Saunaoja;;;;;71293339100000000DRU3000000000000;3178257;6519180;557488;58,80822;24,9948;"58°48'29.59""";"24°59'41.27"""
2237385;Oja Manija Tõstamaa vald Pärnumaa;"Pärnu maakond, Pärnu linn, Manija küla, Oja";3;68;Pärnu maakond;624;Pärnu linn;4771;Manija küla;;;;;3JI5;Oja;;;;;686244771000000003JI5000000000000;3021891;6451635;506082;58,20557;24,10345;"58°12'20.04""";"24°6'12.42"""
2237396;Muru 15 Jõhvi Jõhvi vald Ida-Virumaa;"Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Muru tn 15";3;45;Ida-Viru maakond;251;Jõhvi vald;2270;Jõhvi linn;;;00AQ;Muru tn;;;2CHM;15;;;452512270000000AQ00002CHM00000000;3309510;6585791;693919;59,36575;27,41164;"59°21'56.70""";"27°24'41.89"""
2237398;Meiereimaa Kastna Tõstamaa vald Pärnumaa;"Pärnu maakond, Pärnu linn, Kastna küla, Meiereimaa";3;68;Pärnu maakond;624;Pärnu linn;2834;Kastna küla;;;;;3JUG;Meiereimaa;;;;;686242834000000003JUG000000000000;3025430;6467277;495246;58,34602;23,91882;"58°20'45.69""";"23°55'7.74"""
2237412;Äärealal Kohila Kohila vald Raplamaa;"Rapla maakond, Kohila vald";1;71;Rapla maakond;317;Kohila vald;;;;;;;;;;;;;713170000000000000000000000000000;3302051;6558896;543056;59,16643;24,7528;"59°9'59.14""";"24°45'10.06"""
2237414;Saare Märjamaa Märjamaa vald Raplamaa;"Rapla maakond, Märjamaa vald, Märjamaa alev, Saare tn 1";3;71;Rapla maakond;502;Märjamaa vald;5280;Märjamaa alev;;;029N;Saare tn;;;12DW;1;;;7150252800000029N000012DW00000000;3552669;6530306;525234;58,91119;24,43794;"58°54'40.30""";"24°26'16.59"""
2237415;Mõdusaare Reinumurru Vändra vald Pärnumaa;"Pärnu maakond, Põhja-Pärnumaa vald, Reinumurru küla, Mõdusaare";3;68;Pärnu maakond;638;Põhja-Pärnumaa vald;6921;Reinumurru küla;;;;;12HU;Mõdusaare;;;;;6863869210000000012HU000000000000;2913309;6496236;556200;58,60242;24,96679;"58°36'8.70""";"24°58'0.44"""
2237419;Torni Võeva Märjamaa vald Raplamaa;"Rapla maakond, Märjamaa vald, Võeva küla, Torni";3;71;Rapla maakond;502;Märjamaa vald;9493;Võeva küla;;;;;70LR;Torni;;;;;7150294930000000070LR000000000000;3558819;6515809;528671;58,78083;24,49573;"58°46'50.99""";"24°29'44.63"""
2237480;Rähni Sindi Pärnumaa;"Pärnu maakond, Tori vald, Sindi linn, Rähni tn";2;68;Pärnu maakond;809;Tori vald;7607;Sindi linn;;;0TGI;Rähni tn;;;;;;;68809760700000TGI0000000000000000;3395980;6472239;537137;58,38902;24,63497;"58°23'20.48""";"24°38'5.90"""
2237482;Eerikvere Palamuse vald Jõgevamaa;"Jõgeva maakond, Jõgeva vald, Eerikvere küla";1;50;Jõgeva maakond;247;Jõgeva vald;1533;Eerikvere küla;;;;;;;;;;;502471533000000000000000000000000;3335067;6507572;652539;58,68097;26,63056;"58°40'51.50""";"26°37'50.02"""
2237590;Mureli Tammelinn Tartu Tartumaa;"Tartu maakond, Tartu linn, Tartu linn, Mureli tn 14";3;79;Tartu maakond;793;Tartu linn;8151;Tartu linn;;;0SOI;Mureli tn;;;BL2M;14;;;79793815100000SOI0000BL2M00000000;3098526;6471873;657790;58,35884;26,69628;"58°21'31.81""";"26°41'46.62"""
2237638;Ristiku Viiratsi Viljandi vald Viljandimaa;"Viljandi maakond, Viljandi vald, Viiratsi alevik, Ristiku põik 1";3;84;Viljandi maakond;899;Viljandi vald;9292;Viiratsi alevik;;;0I0Y;Ristiku põik;;;39K5;1;;;84899929200000I0Y000039K500000000;3145478;6470010;596684;58,3599;25,65189;"58°21'35.63""";"25°39'6.80"""
2237645;Asta Kulina Vinni vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Kulina küla, Asta";3;60;Lääne-Viru maakond;901;Vinni vald;3577;Kulina küla;;;;;0V6S;Asta;;;;;609013577000000000V6S000000000000;2860528;6565900;645915;59,20652;26,55473;"59°12'23.49""";"26°33'17.03"""
2237664;Lühike Paide Järvamaa;"Järva maakond, Paide linn, Paide linn, Lühike tn";2;52;Järva maakond;567;Paide linn;5860;Paide linn;;;0RVJ;Lühike tn;;;;;;;52567586000000RVJ0000000000000000;2659114;6527947;590481;58,88125;25,5691;"58°52'52.51""";"25°34'8.76"""
2237665;Kõrgemäe Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Kõrgemäe tn";2;84;Viljandi maakond;897;Viljandi linn;;;;;05BB;Kõrgemäe tn;;;;;;;848970000000005BB0000000000000000;107852;6470366;594328;58,36361;25,6118;"58°21'48.99""";"25°36'42.47"""
2237706;Väikse-Liivakse Kulli Hummuli vald Valgamaa;"Valga maakond, Tõrva vald, Kulli küla, Väikse-Liivakse";3;81;Valga maakond;824;Tõrva vald;3596;Kulli küla;;;;;0CSF;Väikse-Liivakse;;;;;818243596000000000CSF000000000000;2980856;6418533;618415;57,89258;25,9968;"57°53'33.28""";"25°59'48.47"""
2237717;Veski 5 Rakvere Lääne-Virumaa;"Lääne-Viru maakond, Rakvere linn, Veski tn 5";3;60;Lääne-Viru maakond;663;Rakvere linn;;;;;03BE;Veski tn;;;2ENQ;5;;;606630000000003BE00002ENQ00000000;2722092;6581238;634598;59,34784;26,36623;"59°20'52.24""";"26°21'58.42"""
2237722;Kase 16 Valga Valgamaa;"Valga maakond, Valga vald, Valga linn, Kase tn 16";3;81;Valga maakond;855;Valga vald;8918;Valga linn;;;0S70;Kase tn;;;B1JJ;16;;;81855891800000S700000B1JJ00000000;3006657;6406296;622756;57,78158;26,06361;"57°46'53.69""";"26°3'48.98"""
2237723;Mällo Alasoo Alatskivi vald Tartumaa;"Tartu maakond, Peipsiääre vald, Alasoo küla, Mällo";3;79;Tartu maakond;586;Peipsiääre vald;1176;Alasoo küla;;;;;28VX;Mällo;;;;;7958611760000000028VX000000000000;2848709;6501757;683208;58,61694;27,15402;"58°37'0.99""";"27°9'14.49"""
2237727;Kastna Poe Kastna Tõstamaa vald Pärnumaa;"Pärnu maakond, Pärnu linn, Kastna küla, Poe";3;68;Pärnu maakond;624;Pärnu linn;2834;Kastna küla;;;;;FLNS;Poe;;;;;68624283400000000FLNS000000000000;3446201;6467215;495333;58,34547;23,9203;"58°20'43.68""";"23°55'13.09"""
2237730;Näituse 3 Türi Türi vald Järvamaa;"Järva maakond, Türi vald, Türi linn, Näituse tn 3";3;52;Järva maakond;834;Türi vald;8594;Türi linn;;;0UGE;Näituse tn;;;CIT0;3;;;52834859400000UGE0000CIT000000000;3529295;6519098;582060;58,80351;25,41986;"58°48'12.64""";"25°25'11.50"""
2237731;Tööstuse 13 Kadrina Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Tööstuse tn 13";3;60;Lääne-Viru maakond;272;Kadrina vald;2490;Kadrina alevik;;;06E6;Tööstuse tn;;;1Y3T;13;;;602722490000006E600001Y3T00000000;2816285;6579972;622010;59,34028;26,14438;"59°20'25.02""";"26°8'39.77"""
2237743;Vahe 2 Valga Valgamaa;"Valga maakond, Valga vald, Valga linn, Vahe tn 2";3;81;Valga maakond;855;Valga vald;8918;Valga linn;;;0S9H;Vahe tn;;;B39L;2;;;81855891800000S9H0000B39L00000000;3009822;6404677;622837;57,76703;26,06413;"57°46'1.30""";"26°3'50.87"""
2237778;Käärasoo 8 Paikuse Paikuse vald Pärnumaa;"Pärnu maakond, Pärnu linn, Paikuse alev, Käärasoo tee 8";3;68;Pärnu maakond;624;Pärnu linn;5864;Paikuse alev;;;0OPK;Käärasoo tee;;;8Y56;8;;;68624586400000OPK00008Y5600000000;3034714;6469598;535935;58,36541;24,61401;"58°21'55.48""";"24°36'50.43"""
2237848;Paruni tn 82 Mõisa elurajoon Ülenurme Ülenurme vald Tartumaa;Tartu maakond;1;79;Tartu maakond;000;;;;;;;;;;;;;;790000000000000000000000000000000;2822791;6472971;660202;58,36781;26,73822;"58°22'4.12""";"26°44'17.59"""
2237926;Paju Mustmätta Lüganuse vald Ida-Virumaa;"Ida-Viru maakond, Lüganuse vald, Mustmätta küla, Paju";3;45;Ida-Viru maakond;442;Lüganuse vald;5088;Mustmätta küla;;;;;6IS7;Paju;;;;;454425088000000006IS7000000000000;3224355;6587079;673781;59,38601;27,0589;"59°23'9.65""";"27°3'32.03"""
2237928;Kihlevere Kihlevere Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Kihlevere küla, Kihlevere alajaam";3;60;Lääne-Viru maakond;272;Kadrina vald;3017;Kihlevere küla;;;;;FVWO;Kihlevere alajaam;;;;;60272301700000000FVWO000000000000;3505882;6584253;621297;59,3789;26,13425;"59°22'44.03""";"26°8'3.30"""
2237931;Vastla Sulupere Rapla vald Raplamaa;"Rapla maakond, Rapla vald, Sulupere küla, Vastla tn 1";3;71;Rapla maakond;668;Rapla vald;7796;Sulupere küla;;;0HOP;Vastla tn;;;5HTW;1;;;71668779600000HOP00005HTW00000000;3185823;6540689;544912;59,0028;24,78153;"59°0'10.07""";"24°46'53.52"""
2237936;Tartu 59 Valga Valgamaa;"Valga maakond, Valga vald, Valga linn, Tartu tn 59";3;81;Valga maakond;855;Valga vald;8918;Valga linn;;;0S69;Tartu tn;;;B33Z;59;;;81855891800000S690000B33Z00000000;3009533;6406585;621310;57,78457;26,03946;"57°47'4.45""";"26°2'22.06"""
2237944;Kaalepi Albu vald Järvamaa;"Järva maakond, Järva vald, Kaalepi küla";1;52;Järva maakond;255;Järva vald;2395;Kaalepi küla;;;;;;;;;;;522552395000000000000000000000000;2569747;6551669;596223;59,09291;25,67893;"59°5'34.47""";"25°40'44.15"""
2238144;Konuvere Märjamaa vald Raplamaa;"Rapla maakond, Märjamaa vald, Konuvere küla";1;71;Rapla maakond;502;Märjamaa vald;3380;Konuvere küla;;;;;;;;;;;715023380000000000000000000000000;3539745;6519120;523487;58,81087;24,40645;"58°48'39.13""";"24°24'23.21"""
2238182;Grossmanni Möldri Rõuge vald Võrumaa;"Võru maakond, Rõuge vald";1;87;Võru maakond;698;Rõuge vald;;;;;;;;;;;;;876980000000000000000000000000000;3335441;6402332;674259;57,72882;26,92556;"57°43'43.75""";"26°55'32.03"""
2238187;Hämariku 4 Elva Tartumaa;"Tartu maakond, Elva vald, Elva linn, Hämariku tn 4";3;79;Tartu maakond;171;Elva vald;1586;Elva linn;;;0SAI;Hämariku tn;;;B1WY;4;;;79171158600000SAI0000B1WY00000000;3007296;6456841;641898;58,22941;26,41573;"58°13'45.86""";"26°24'56.62"""
2238301;Väike-Herdi Utu Käina vald Hiiumaa;;;;;;;;;;;;;;;;;;;;;;;;;;
2238306;Krossu Utessuu Rõuge vald Võrumaa;"Võru maakond, Rõuge vald, Utessuu küla, Krossu";3;87;Võru maakond;698;Rõuge vald;8738;Utessuu küla;;;;;59CM;Krossu;;;;;8769887380000000059CM000000000000;3359691;6405804;677788;57,75857;26,98733;"57°45'30.84""";"26°59'14.38"""
2238354;Lutsu 4 Türi Türi vald Järvamaa;"Järva maakond, Türi vald, Türi linn, Lutsu tn 4";3;52;Järva maakond;834;Türi vald;8594;Türi linn;;;0UHC;Lutsu tn;;;CJJ0;4;;;52834859400000UHC0000CJJ000000000;3531319;6520247;582048;58,81383;25,42008;"58°48'49.78""";"25°25'12.27"""
2238359;Vana-Viljandi mnt 3 Hagudi Rapla vald Raplamaa;"Rapla maakond, Rapla vald, Hagudi alevik, Vana-Viljandi mnt 3";3;71;Rapla maakond;668;Rapla vald;1716;Hagudi alevik;;;02KL;Vana-Viljandi mnt;;;1HI4;3;;;716681716000002KL00001HI400000000;3206744;6548110;546553;59,06924;24,81165;"59°4'9.26""";"24°48'41.94"""
2238376;Oravapesa Tammuru Paikuse vald Pärnumaa;"Pärnu maakond, Pärnu linn, Tammuru küla, Oravapesa";3;68;Pärnu maakond;624;Pärnu linn;8131;Tammuru küla;;;;;5R18;Oravapesa;;;;;686248131000000005R18000000000000;3026520;6467367;540460;58,34499;24,69093;"58°20'41.95""";"24°41'27.34"""
2238441;Põripõllu küla vambo talu Orissaare vald Saaremaa;"Rapla maakond, Kehtna vald, Põllu küla";1;71;Rapla maakond;293;Kehtna vald;6530;Põllu küla;;;;;;;;;;;712936530000000000000000000000000;3158048;6523245;555589;58,84496;24,96295;"58°50'41.85""";"24°57'46.62"""
2238490;Martsa Toila vald Ida-Virumaa;"Ida-Viru maakond, Toila vald, Martsa küla";1;45;Ida-Viru maakond;803;Toila vald;4799;Martsa küla;;;;;;;;;;;458034799000000000000000000000000;2591906;6593151;696621;59,43049;27,46577;"59°25'49.75""";"27°27'56.79"""
2238537;Lepa tee 22a Kiviõli Ida-Virumaa;"Ida-Viru maakond, Lüganuse vald, Kiviõli linn, Lepa tee 22a";3;45;Ida-Viru maakond;442;Lüganuse vald;3194;Kiviõli linn;;;0T6S;Lepa tee;;;BPOZ;22a;;;45442319400000T6S0000BPOZ00000000;3299606;6583150;669290;59,35259;26,97689;"59°21'9.34""";"26°58'36.79"""
2238541;Välja Tõrva Valgamaa;"Valga maakond, Tõrva vald, Tõrva linn, Välja tn";2;81;Valga maakond;824;Tõrva vald;8529;Tõrva linn;;;0SC9;Välja tn;;;;;;;81824852900000SC90000000000000000;2998251;6430539;614234;58,00143;25,93216;"58°0'5.13""";"25°55'55.79"""
2238542;Kase 23 Valga Valgamaa;"Valga maakond, Valga vald, Valga linn, Kase tn 23";3;81;Valga maakond;855;Valga vald;8918;Valga linn;;;0S70;Kase tn;;;B3E1;23;;;81855891800000S700000B3E100000000;3010060;6406333;622771;57,78191;26,06388;"57°46'54.87""";"26°3'49.96"""
2238700;Kodu 4 Soinaste Ülenurme vald Tartumaa;"Tartu maakond, Kambja vald, Soinaste küla, Kodu tn 4";3;79;Tartu maakond;283;Kambja vald;7666;Soinaste küla;;;08NJ;Kodu tn;;;2NBU;4;;;792837666000008NJ00002NBU00000000;2849590;6469745;658576;58,33946;26,70823;"58°20'22.06""";"26°42'29.64"""
