ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta	Maakond
2134529	166106	4	193.9	Uus	2008	Kiltsi Kurvi Haapsalu Läänemaa	2013	Läänemaa
2134531	149400	4	136.2	Uus	2008	Kiltsi Kurvi Paralepa Ridala vald Läänemaa	2013	Läänemaa
2134550	7000	3	90	NA	1930	Rohu Laekvere vald Lääne-Virumaa	2013	Lääne-Virumaa
2134563	51130	NA	241	NA	2008	Uus tn Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2134565	24900	4	153.5	Valmis	1978	Pärna tn Vajangu Tamsalu vald Lääne-Virumaa	2013	Lääne-Virumaa
2134575	56700	3	190.1	Vajab renoveerimist	1924	Põllusmaa Espre Ridala vald Läänemaa	2013	Läänemaa
2134576	18000	2	46.9	Vajab renoveerimist	1970	Saare Saunja Lääne-Nigula vald Läänemaa	2013	Läänemaa
2134582	55000	5	130.5	Valmis	1986	Jõe Palivere Lääne-Nigula vald Läänemaa	2013	Läänemaa
2134595	140000	4	136.2	Uus	2008	Kiltsi Kurvi Paralepa Ridala vald Läänemaa	2013	Läänemaa
2134596	24900	3	99.8	Vajab renoveerimist	1930	Tallinna mnt. Haapsalu Läänemaa	2013	Läänemaa
2134602	6900	3	90	NA	1930	Rohu Laekvere vald Lääne-Virumaa	2013	Lääne-Virumaa
2134604	49900	4	146.6	NA	1988	Iirise Näpi Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2134607	24900	3	76.6	NA	1925	Kohala Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2134609	27900	2	90.5	NA	1925	Soodushind 25 000.-€ Sõmeru Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2134623	53000	5	92.9	Valmis	1960	Rohu 14 Pärnu Pärnumaa	2013	Pärnumaa
2134657	142000	4	93	Uus	2009	Nisu Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2134661	55000	5	193	NA	1990	Paju Audru Audru vald Pärnumaa	2013	Pärnumaa
2134694	43000	NA	125	NA	2010	Salumetsa Pilka Luunja vald Tartumaa	2013	Tartumaa
2134705	109000	7	277	Valmis	2006	Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2134746	48900	3	67	Vajab renoveerimist	1935	Endla 13 Haapsalu Läänemaa	2013	Läänemaa
2134762	17900	3	152.4	Vajab renoveerimist	1978	Paju Mustmätta Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2134768	49000	5	157	NA	1982	Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2134796	6.9	4	140	Keskmine	1989	Nurmenuku Kurepalu Haaslava vald Tartumaa	2013	Tartumaa
2134802	10000	9	280.2	Valmis	1939	Tudulinna Tudulinna Tudulinna vald Ida-Virumaa	2013	Ida-Virumaa
2134837	24926	2	50	NA	1930	Spordi Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2134857	53686	5	129.8	NA	1800	Mäe tn. Viljandi Viljandimaa	2013	Viljandimaa
2134859	83086	4	100.2	NA	2001	Holstre Holstre Viljandi vald Viljandimaa	2013	Viljandimaa
2134860	22370	NA	133.4	Vajab renoveerimist	1800	Liiva Viljandi Viljandimaa	2013	Viljandimaa
2134861	26843	4	90	NA	1958	Rehe Karksi Karksi vald Viljandimaa	2013	Viljandimaa
2134865	102259	4	230.3	NA	1999	Lai Suure-Jaani Suure-Jaani vald Viljandimaa	2013	Viljandimaa
2134872	223691	NA	NA	NA	2009	Looga Viljandi Viljandimaa	2013	Viljandimaa
2134878	15978	5	71.4	NA	1962	Villevere Türi vald Järvamaa	2013	Järvamaa
2134879	51130	6	250	NA	2008	Uus Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2134881	16000	5	163.5	Vajab renoveerimist	1884	Väluste Tarvastu vald Viljandimaa	2013	Viljandimaa
2134904	35000	3	73.7	Vajab renoveerimist	1930	Nüri Sonda vald Ida-Virumaa	2013	Ida-Virumaa
2134907	15000	3	62.1	NA	1958	Jaaniku tee Ubja Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2134910	12000	3	76	NA	1920	Moora Laekvere vald Lääne-Virumaa	2013	Lääne-Virumaa
2134925	180000	4	220	Renoveeritud	2005	Niidu Sindi Pärnumaa	2013	Pärnumaa
2134926	149000	5	244.2	Uus	2001	Angerja tn Pärnu Pärnumaa	2013	Pärnumaa
2134928	110000	2	20	Valmis	2003	Tõnu Treimani Häädemeeste vald Pärnumaa	2013	Pärnumaa
2134932	35000	4	NA	NA	1991	 Pauastvere Põltsamaa vald Jõgevamaa	2013	Jõgevamaa
2134952	20000	4	100	Vajab renoveerimist	1960	  Ristipalo Räpina vald Põlvamaa	2013	Põlvamaa
2135134	61356	3	NA	Valmis	1931	Jaanimäe talu Adila Kohila vald Raplamaa	2013	Raplamaa
2135198	76694	5	100	NA	2007	Nõges Aespa Kohila vald Raplamaa	2013	Raplamaa
2135245	74074	5	100	NA	2007	Avia Aespa Kohila vald Raplamaa	2013	Raplamaa
2135280	223691	10	460	Renoveeritud	1905	Tuuleveski Põlma Raikküla vald Raplamaa	2013	Raplamaa
2135497	54325	5	100	NA	2007	Avia Aespa Kohila vald Raplamaa	2013	Raplamaa
2136113	99850	4	143	Valmis	2002	Piibelehe Võsu Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2136125	47934	4	133	NA	2006	Tihase Sindi Pärnumaa	2013	Pärnumaa
2136140	89413	4	110	Uus	2008	Juhani tee Mändjala Lääne-Saare vald Saaremaa	2013	Saaremaa
2136141	119835	5	169	Uus	2006	Hariduse Kuressaare Saaremaa	2013	Saaremaa
2136147	79890	5	210	Uus	2007	 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2136166	127504	3	105	Renoveeritud	1950	Oja Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2136202	19174	4	117.7	Vajab renoveerimist	1924	Uuesaadu talu Kuninguste Orissaare vald Saaremaa	2013	Saaremaa
2136213	169366	7	255	Renoveeritud	1978	Vahtra Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2136223	63273	4	140	NA	1936	Massiaru Häädemeeste vald Pärnumaa	2013	Pärnumaa
2136245	57521	5	197.8	NA	1990	Sepa Mäeküla Orissaare vald Saaremaa	2013	Saaremaa
2136252	60717	3	85	Renoveeritud	1962	Võtikvere Torma vald Jõgevamaa	2013	Jõgevamaa
2136258	22370	3	126	Vajab renoveerimist	1935	Vaimastvere Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2136270	159141	4	191.6	Uus	2008	Eksklusiivne palkmaja mere lähedal. Kabli Häädemeeste vald Pärnumaa	2013	Pärnumaa
2136276	51066	4	141.7	Uus	2007	Nirgi tee 1 Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2136281	95868	5	195	Uus	2008	Jaama tn Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2136304	23648	3	49.6	Vajab renoveerimist	1913	Härjanurme Puurmani vald Jõgevamaa	2013	Jõgevamaa
2136320	35152	3	69	NA	2007	Tulbi Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2136321	54000	3	76.7	Renoveeritud	2006	Teeääre Koimla Lääne-Saare vald Saaremaa	2013	Saaremaa
2136330	121433	3	136	Renoveeritud	1972	Jõgeva Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2136344	223640	4	136.4	Valmis	1999	Jõekalda tee 45 Kauni Reiu jõe kaldal Silla Paikuse vald Pärnumaa	2013	Pärnumaa
2136352	25565	2	45.6	NA	1994	Laheküla tee Laheküla Lääne-Saare vald Saaremaa	2013	Saaremaa
2136356	46976	5	160	NA	2008	Kasepõllu 6 Rabaküla Surju vald Pärnumaa	2013	Pärnumaa
2136402	133576	5	132.9	Uus	2004	Herjava Ridala vald Läänemaa	2013	Läänemaa
2136406	86281	5	195	NA	2008	Sauga vald Tammiste Jaama tn Pärnu Pärnumaa	2013	Pärnumaa
2136407	70303	5	125.8	NA	2008	Tammiste Nõlva põik 4-1 Pärnu Pärnumaa	2013	Pärnumaa
2136429	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2136430	51066	4	141.7	Uus	2008	Nirgi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2136438	50810	3	112.5	Uus	2008	Veski tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2136456	69990	4	110	NA	2009	Oti Rõmeda Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2136464	131019	6	148	Renoveeritud	2008	Kardoni Kinnistu Unguma Pöide vald Saaremaa	2013	Saaremaa
2136487	38347	7	148	Vajab renoveerimist	1966	Niidu tn 12 Pärnu Pärnumaa	2013	Pärnumaa
2136497	24000	3	249	NA	1935	  Paatsalu Varbla vald Pärnumaa	2013	Pärnumaa
2136600	41000	5	160	NA	2007	Tiigi 35 Audru Audru vald Pärnumaa	2013	Pärnumaa
2136604	145000	15	899.9	Valmis	1932	Postikooli Rabaküla Surju vald Pärnumaa	2013	Pärnumaa
2136606	77000	3	120	Valmis	1988	Kullaga Kambja vald Tartumaa	2013	Tartumaa
2136607	87000	NA	149.4	Valmis	2002	Hallivariku Kullaga Kambja vald Tartumaa	2013	Tartumaa
2136613	42000	4	159.6	Valmis	1965	Lalsi Lalsi Kolga-Jaani vald Viljandimaa	2013	Viljandimaa
2136626	18000	2	54.2	Valmis	1952	Tarvastu vald Viljandimaa	2013	Viljandimaa
2136636	31000	NA	NA	Vajab renoveerimist	1900	Andrus Valdmanni Kerema Pühalepa vald Hiiumaa	2013	Hiiumaa
2136660	49000	3	71.6	San. remont tehtud	1959	Uku põik 5 Raeküla Pärnu Pärnumaa	2013	Pärnumaa
2136663	57000	3	154.4	NA	1996	Õnne Laadi Metsaääre Surju vald Pärnumaa	2013	Pärnumaa
2136669	16500	NA	97	NA	1967	Palu Tõrva Valgamaa	2013	Valgamaa
2136670	33000	3	75	NA	1970	Metsajärve Alasoo Alatskivi vald Tartumaa	2013	Tartumaa
2136678	83000	5	229	Renoveeritud	1995	Tirbiku küla Tirbiku Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2136683	44000	3	195.4	Valmis	1915	Viidase Saanika Ridala vald Läänemaa	2013	Läänemaa
2136684	27000	NA	46.1	Vajab san. remonti	1990	Pendi talu Harju Emmaste vald Hiiumaa	2013	Hiiumaa
2136908	86281	5	160	Valmis	1994	Vabaduse Kohila Kohila vald Raplamaa	2013	Raplamaa
2136912	32600	3	104.4	Valmis	1920	Vetiku Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa
2136918	59900	5	371	Keskmine	1960	Puhkekeskuse Kailuka Pihtla vald Saaremaa	2013	Saaremaa
2137161	88199	7	215	Renoveeritud	1930	Pihumäe tee Vahuküla Koeru vald Järvamaa	2013	Järvamaa
2137192	84500	4	167.6	Renoveeritud	1996	Silla Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2137369	89477	5	168	Renoveeritud	1998	Astri Sõmeru Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2137474	102000	4	142.9	Valmis	1910	Sepapere talu Purtse Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2137547	67108	5	139.2	Uus	2009	Kristalli väikekoht Aespa Kohila vald Raplamaa	2013	Raplamaa
2137557	76055	4	86.5	Renoveeritud	2007	Kirialliku talu Käbiküla Märjamaa vald Raplamaa	2013	Raplamaa
2137593	30998	3	65.7	Valmis	1977	Sooserva Võsu Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2137626	67000	7	285	Valmis	1938	Meierei tee 1/Sutlema tee 12 Hageri Kohila vald Raplamaa	2013	Raplamaa
2137667	89477	5	168	Renoveeritud	1998	Astri Sõmeru Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa
2137690	223691	8	225	Renoveeritud	1930	Pikk Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2137735	76700	5	270	NA	1949	Härma Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2137841	41543	3	76	Vajab renoveerimist	1953	Jõe Rapla Rapla vald Raplamaa	2013	Raplamaa
2137988	41543	3	76	Vajab renoveerimist	1953	Jõe Rapla Rapla vald Raplamaa	2013	Raplamaa
2138459	44420	7	141	Vajab renoveerimist	1901	Masti Kohila vald Raplamaa	2013	Raplamaa
2138611	102500	3	52.8	Uus	2008	Siilu Kõrkvere Pöide vald Saaremaa	2013	Saaremaa
2138638	1e+05	4	71.3	Uus	2005	Tamme tee Smolnitsa Alajõe vald Ida-Virumaa	2013	Ida-Virumaa
2138695	102000	4	142.9	Valmis	1910	Sepapere talu Purtse Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2138861	35000	3	90	NA	1976	Sambla Aespa Kohila vald Raplamaa	2013	Raplamaa
2139115	55000	5	209.2	Valmis	1976	Paju Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2139370	51500	5	181	NA	1973	Narva Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2139907	44420	7	141	Vajab renoveerimist	1901	Masti Kohila vald Raplamaa	2013	Raplamaa
2139908	44420	7	141	Vajab renoveerimist	1901	Masti Kohila vald Raplamaa	2013	Raplamaa
2139951	41543	3	76	Vajab renoveerimist	1953	Jõe Rapla Rapla vald Raplamaa	2013	Raplamaa
2139952	41543	3	76	Vajab renoveerimist	1953	Jõe Rapla Rapla vald Raplamaa	2013	Raplamaa
2140308	38347	3	76	Renoveeritud	1950	Nelgi tee Paralepa Ridala vald Läänemaa	2013	Läänemaa
2140335	22370	3	95	Vajab renoveerimist	1930	Piiri Jõgeva Jõgevamaa	2013	Jõgevamaa
2140340	134215	3	95.3	Uus	2006	Merekohina Ninase Mustjala vald Saaremaa	2013	Saaremaa
2140371	14700	NA	155.3	NA	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2140402	83086	5	178	Vajab renoveerimist	1921	Liiva Leisi vald Saaremaa	2013	Saaremaa
2140445	33554	3	112.5	Uus	2008	Veski tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140447	159780	5	200	Valmis	1980	Karja tn. Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2140466	25501	5	155.3	Uus	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2140476	70303	5	125.8	Uus	2009	Nõlva tn Pärnu Pärnumaa	2013	Pärnumaa
2140479	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2140484	53047	3	100.4	Valmis	2008	Tiigi tänava kauneim kodu. Audru Audru vald Pärnumaa	2013	Pärnumaa
2140492	31956	3	112.5	Uus	2009	Veski tee 4 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140504	191096	4	145	Uus	2007	Posti tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140505	0	2	95	Uus	2009	Võtikvere Torma vald Jõgevamaa	2013	Jõgevamaa
2140513	120794	5	170	Uus	2007	Kannikese põik Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2140567	191416	6	186	NA	1996	Kuressaare Saaremaa	2013	Saaremaa
2140595	22000	3	93	NA	2008	Kalliste - Sepa Allika Varbla vald Pärnumaa	2013	Pärnumaa
2140624	115000	4	110	Uus	2008	Juhani tee Mändjala Lääne-Saare vald Saaremaa	2013	Saaremaa
2140626	83086	8	201	Renoveeritud	1979	Merimetsa tn Pärnu Pärnumaa	2013	Pärnumaa
2140631	22370	3	126	Vajab renoveerimist	1935	Vaimastvere Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2140656	63273	3	139.2	NA	1979	Villemi kinnistu Pädaste Muhu vald Saaremaa	2013	Saaremaa
2140664	31956	4	233	Vajab renoveerimist	1920	Mõhküla Põltsamaa vald Jõgevamaa	2013	Jõgevamaa
2140690	350000	4	130	Uus	2000	Kase kinnistu Laheküla Pihtla vald Saaremaa	2013	Saaremaa
2140711	15978	3	216	Vajab renoveerimist	1860	Ärbli talukoht Kingli Laimjala vald Saaremaa	2013	Saaremaa
2140716	25501	5	155.3	Uus	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2140720	63911.58	3	136	Renoveeritud	1972	Jõgeva Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2140721	16500	3	49.6	Vajab renoveerimist	1913	Härjanurme Puurmani vald Jõgevamaa	2013	Jõgevamaa
2140732	23648	5	155.3	Uus	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2140735	45000	3	96.5	Renoveeritud	1900	Vana-Kivila Võhma Mustjala vald Saaremaa	2013	Saaremaa
2140738	34513	3	71.8	NA	1877	Võhksa-Poe Rannaküla Laimjala vald Saaremaa	2013	Saaremaa
2140761	89000	4	213.4	Renoveeritud	1982	Raja Kuressaare Saaremaa	2013	Saaremaa
2140778	15978	3	199	Vajab renoveerimist	1860	Pööra Puurmani vald Jõgevamaa	2013	Jõgevamaa
2140782	162975	4	170	Uus	2009	Tammiste Vesiroosi 4 Pärnu Pärnumaa	2013	Pärnumaa
2140790	191735	8	688.4	Valmis	1994	Reiu küla  Pärnu Pärnumaa	2013	Pärnumaa
2140805	114402	5	128	Uus	2008	Eliste tee Praakli Lääne-Saare vald Saaremaa	2013	Saaremaa
2140808	84400	6	132	Valmis	1950	Tulbi Haapsalu Läänemaa	2013	Läänemaa
2140830	53047	3	100.4	Valmis	2008	Tiigi tänava kauneim kodu. Audru Audru vald Pärnumaa	2013	Pärnumaa
2140834	150000	3	122.5	Uus	2010	Nüssaku kinnistu Atla Lääne-Saare vald Saaremaa	2013	Saaremaa
2140838	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2140845	191735	8	688.4	Valmis	1994	Reiu küla  Pärnu Pärnumaa	2013	Pärnumaa
2140847	162975	4	170	Uus	2009	Tammiste Vesiroosi 4 Pärnu Pärnumaa	2013	Pärnumaa
2140848	31892	3	112.5	Uus	2008	Veski tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140850	39000	3	63.2	NA	1985	Allika tee Muratsi Lääne-Saare vald Saaremaa	2013	Saaremaa
2140859	143802	6	202.4	Uus	2007	Pärnu Pärnumaa	2013	Pärnumaa
2140860	79890	12	838	NA	1985	Lihula Lihula vald Läänemaa	2013	Läänemaa
2140862	88838	3	172	NA	2000	 Sauga vald Pärnumaa	2013	Pärnumaa
2140906	82447	3	249	NA	1935	Paatsalu Varbla vald Pärnumaa	2013	Pärnumaa
2140915	23648	5	155.3	Uus	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2140927	111782	6	134.1	NA	2007	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140928	140606	6	216	NA	2006	Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2140929	121433	4	146	NA	1996	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2140953	53686	2	NA	Vajab renoveerimist	1983	 Sauga vald Pärnumaa	2013	Pärnumaa
2140963	178953	3	110	NA	2007	 Papsaare Audru vald Pärnumaa	2013	Pärnumaa
2141004	69000	6	132	Renoveeritud	1950	Tulbi Haapsalu Läänemaa	2013	Läänemaa
2141010	95868	6	170	Valmis	2002	Linnu tee Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2141065	24000	5	162.1	Vajab renoveerimist	1998	Haaviku tee 20 Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2141066	178953	3	110	NA	2007	 Papsaare Audru vald Pärnumaa	2013	Pärnumaa
2141078	53686	2	NA	Vajab renoveerimist	1983	 Sauga vald Pärnumaa	2013	Pärnumaa
2141099	121433	4	146	NA	1996	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141102	140606	6	216	NA	2006	Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141104	111782	6	134.1	NA	2007	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141114	82447	3	249	NA	1935	Paatsalu Varbla vald Pärnumaa	2013	Pärnumaa
2141140	88838	3	172	NA	2000	 Sauga vald Pärnumaa	2013	Pärnumaa
2141141	79890	12	838	NA	1985	Lihula Lihula vald Läänemaa	2013	Läänemaa
2141142	143802	6	202.4	Uus	2007	Pärnu Pärnumaa	2013	Pärnumaa
2141166	135493	2	76.4	Uus	2005	Tõnise Unguma Pöide vald Saaremaa	2013	Saaremaa
2141167	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2141176	127504	7	250	Renoveeritud	1936	Aesoo Tori vald Pärnumaa	2013	Pärnumaa
2141180	511294	12	364	Vajab renoveerimist	1900	Mere pst Pärnu Pärnumaa	2013	Pärnumaa
2141206	89100	6	211	Vajab renoveerimist	1999	Kanarbiku Paralepa Ridala vald Läänemaa	2013	Läänemaa
2141242	125000	6	248.5	Valmis	1990	Sakala Viiratsi Viljandi vald Viljandimaa	2013	Viljandimaa
2141245	95868	6	170	Valmis	2002	Linnu tee Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2141246	127504	7	250	Renoveeritud	1936	Aesoo Tori vald Pärnumaa	2013	Pärnumaa
2141253	79890	12	838	NA	1985	Lihula Lihula vald Läänemaa	2013	Läänemaa
2141254	143802	6	202.4	Uus	2007	Pärnu Pärnumaa	2013	Pärnumaa
2141260	82447	3	249	NA	1935	Paatsalu Varbla vald Pärnumaa	2013	Pärnumaa
2141261	140606	6	216	NA	2006	Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141265	121433	4	146	NA	1996	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141317	99500	3	96	Renoveeritud	2007	Topu põik 5 Tanska Ridala vald Läänemaa	2013	Läänemaa
2141341	115000	5	170	Uus	2007	Kannikese põik Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2141353	22370	4	80	Vajab renoveerimist	1811	Meelva Lihula vald Läänemaa	2013	Läänemaa
2141354	69500	3	96	Renoveeritud	2007	Topu põik 5 Tanska Ridala vald Läänemaa	2013	Läänemaa
2141362	57500	2	50	Renoveeritud	1900	Lasteaia 12 Kuressaare Saaremaa	2013	Saaremaa
2141364	70303	5	125.8	NA	2008	Tammiste Nõlva põik 2-2 Pärnu Pärnumaa	2013	Pärnumaa
2141377	29000	3	112.5	Uus	2008	Veski tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141378	125000	5	105	Valmis	1964	Tulbi 5b Pärnu Pärnumaa	2013	Pärnumaa
2141384	1e+05	3	NA	Valmis	2008	Pihla Hiiu vald Hiiumaa	2013	Hiiumaa
2141390	29000	3	112.5	Uus	2008	Veski tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141392	119835	5	169	Uus	2006	Hariduse Kuressaare Saaremaa	2013	Saaremaa
2141396	185000	6	299.9	Uus	2010	Võilille tee 5 Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2141409	185000	6	299.9	Uus	2010	Võilille tee 5 Pärnu Pärnumaa	2013	Pärnumaa
2141435	102262	5	125.8	Uus	2008	Nõlva põik 2-1 Pärnu Pärnumaa	2013	Pärnumaa
2141457	127504	7	250	Renoveeritud	1936	Aesoo Tori vald Pärnumaa	2013	Pärnumaa
2141459	143802	6	202.4	Uus	2007	  Pärnu Pärnumaa	2013	Pärnumaa
2141460	44000	NA	156.1	Vajab renoveerimist	1976	Raudtee Haapsalu Läänemaa	2013	Läänemaa
2141467	0	5	120	NA	1996	Aovere Tartu vald Tartumaa	2013	Tartumaa
2141469	68000	3	70	Renoveeritud	2007	Vesiroosi kinnistu Karujärve Kihelkonna vald Saaremaa	2013	Saaremaa
2141481	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2141516	25000	3	76	Renoveeritud	1950	Nelgi tee Haapsalu Läänemaa	2013	Läänemaa
2141525	79890	12	838	NA	1985	Lihula Lihula vald Läänemaa	2013	Läänemaa
2141526	127504	7	250	Renoveeritud	1936	Aesoo Tori vald Pärnumaa	2013	Pärnumaa
2141528	140606	6	216	NA	2006	Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141531	82447	3	249	NA	1935	Paatsalu Varbla vald Pärnumaa	2013	Pärnumaa
2141537	121433	4	146	NA	1996	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141538	270000	6	177	NA	2004	Tagaküla Kassari Käina vald Hiiumaa	2013	Hiiumaa
2141594	178953	3	110	NA	2007	 Papsaare Audru vald Pärnumaa	2013	Pärnumaa
2141603	95868	6	170	Valmis	2002	Linnu tee Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2141610	53686	2	NA	Vajab renoveerimist	1983	 Sauga vald Pärnumaa	2013	Pärnumaa
2141615	111782	6	134.1	NA	2007	 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2141630	377000	NA	511	Renoveeritud	1986	Vallimaa Kuressaare Saaremaa	2013	Saaremaa
2141634	61600	5	95	NA	1961	Tallinna Kuressaare Saaremaa	2013	Saaremaa
2141635	40000	4	211.4	NA	1925	Põlde Tõlluste Pihtla vald Saaremaa	2013	Saaremaa
2141640	191096	10	586	Uus	2007	Raespa Varbla vald Pärnumaa	2013	Pärnumaa
2141687	51066	4	141.7	Uus	2008	Kärbi tee Eametsa Sauga vald Pärnumaa	2013	Pärnumaa
2141696	20000	5	155.3	Uus	2009	Helduri Kilksama Sauga vald Pärnumaa	2013	Pärnumaa
2141707	141500	5	161	Uus	2008	Kaarma vald Kannikese tänav Kuressaare Saaremaa	2013	Saaremaa
2141709	19900	NA	128	NA	1926	Väike-Nõmmküla Noarootsi vald Läänemaa	2013	Läänemaa
2141716	143802	6	202.4	Uus	2007	Pärnu Pärnumaa	2013	Pärnumaa
2141722	69500	5	134.1	Valmis	1998	Kangru tänav Abja-Paluoja Abja vald Viljandimaa	2013	Viljandimaa
2141723	88700	4	186.8	Valmis	1973	Traktori Kuressaare Saaremaa	2013	Saaremaa
2141729	99000	4	160	Uus	2009	Saialille tn Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141734	21000	3	120	Vajab renoveerimist	1938	Uuetoa Kirikuvalla Puurmani vald Jõgevamaa	2013	Jõgevamaa
2141741	69000	6	132	Renoveeritud	1950	Tulbi Haapsalu Läänemaa	2013	Läänemaa
2141767	40000	4	211.4	NA	1925	Põlde Tõlluste Pihtla vald Saaremaa	2013	Saaremaa
2141768	133576	5	132.9	Uus	2004	Herjava Ridala vald Läänemaa	2013	Läänemaa
2141772	143802	6	202.4	Uus	2007	Pärnu Pärnumaa	2013	Pärnumaa
2141810	1e+05	10	NA	Uus	2007	Raespa Varbla vald Pärnumaa	2013	Pärnumaa
2141811	190000	6	299.9	Uus	2010	Sauga vald Eametsa küla Võilille tee 5 Pärnu Pärnumaa	2013	Pärnumaa
2141826	166000	4	148.3	NA	2007	Veskikaare tn Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141827	210000	5	170	Uus	2007	Laheranna Nõmme Ridala vald Läänemaa	2013	Läänemaa
2141853	191416	6	286	NA	1996	Ida Kuressaare Saaremaa	2013	Saaremaa
2141864	8400	3	134	Vajab renoveerimist	1880	Käärdi Võhma Mustjala vald Saaremaa	2013	Saaremaa
2141865	16000	3	175	Vajab renoveerimist	1890	Sopimetsa Pajusi vald Jõgevamaa	2013	Jõgevamaa
2141879	26000	2	119	NA	1982	kelluke Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2141885	35150	5	178	Vajab renoveerimist	1921	Liiva Leisi vald Saaremaa	2013	Saaremaa
