ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress.x	Aasta	Maakond	Täisaadress	Objekti.liik	Tase1.kood	Tase1.nimetus	Tase2.kood	Tase2.nimetus	Tase3.kood	Tase3.nimetus	Tase4.kood	Tase4.nimetus	Tase5.kood	Tase5.nimetus	Tase6.kood	Tase6.nimetus	Tase7.kood	Tase7.nimetus	Tase8.kood	Tase8.nimetus	Koodaadress	ADR.ID	L.Est.X	L.Est.Y	N	E	N..dms.	E..dms.
2205194	150000	5	77.3	Renoveeritud	1960	Männiallee Jabara Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Lüganuse vald, Jabara küla, Männiallee	3	45	Ida-Viru maakond	442	Lüganuse vald	2150	Jabara küla					45TQ	Männiallee					4544221500000000045TQ000000000000	3232096	6592162	672902	59,43195	27,04751	59°25'55.02"	27°2'51.04"
2205195	129000	4	85	Valmis	2001	Kivimänni Puhkova Vaivara vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Narva-Jõesuu linn, Puhkova küla, Kivimänni	3	45	Ida-Viru maakond	514	Narva-Jõesuu linn	6396	Puhkova küla					0M1B	Kivimänni					455146396000000000M1B000000000000	2810280	6592330	725878	59,40856	27,97949	59°24'30.82"	27°58'46.16"
2205196	28500	3	167.5	Vajab renoveerimist	1927	Sõpruse Tiheda Kasepää vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Mustvee vald, Tiheda küla, Sõpruse tn 1	3	50	Jõgeva maakond	486	Mustvee vald	8210	Tiheda küla			0KSZ	Sõpruse tn			5WHK	1			50486821000000KSZ00005WHK00000000	3342264	6522224	670486	58,8057	26,95079	58°48'20.53"	26°57'2.85"
2205200	185000	4	113	Uus	2013	Arkma Türi vald Järvamaa	2013	Järvamaa	Järva maakond, Türi vald, Arkma küla	1	52	Järva maakond	834	Türi vald	1359	Arkma küla											528341359000000000000000000000000	2556583	6503396	593108	58,66034	25,60446	58°39'37.22"	25°36'16.04"
2205202	98000	5	379	Valmis	1920	Künka Kunda jõe kaldal Rahkla Sõmeru vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond	1	60	Lääne-Viru maakond	000														600000000000000000000000000000000	2674736	6581207	634272	59,34767	26,36048	59°20'51.61"	26°21'37.74"
2205205	28000	3	192	Valmis	1920	Metsanurga Aruküla Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Vinni vald, Aruküla, Metsanurga	3	60	Lääne-Viru maakond	901	Vinni vald	1372	Aruküla					0U88	Metsanurga					609011372000000000U88000000000000	2827933	6565652	641322	59,20585	26,47423	59°12'21.04"	26°28'27.23"
2205207	46000	5	105	Valmis	1930	Metsa - Karste Kanepi vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Kanepi vald, Karste küla, Metsa-Kuku	3	64	Põlva maakond	284	Kanepi vald	2769	Karste küla					37LQ	Metsa-Kuku					6428427690000000037LQ000000000000	3135481	6433222	657000	58,01237	26,65666	58°0'44.53"	26°39'23.96"
2205209	15000	3	87	Vajab renoveerimist	1870	Teeveere Magari Kanepi vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Kanepi vald, Magari küla, Teeveere	3	64	Põlva maakond	284	Kanepi vald	4730	Magari küla					6QM4	Teeveere					642844730000000006QM4000000000000	3135330	6429791	668792	57,97724	26,85349	57°58'38.07"	26°51'12.57"
2205210	199000	3	184.3	Renoveeritud	1932	 Lindi Audru vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Lindi küla	1	68	Pärnu maakond	624	Pärnu linn	4384	Lindi küla											686244384000000000000000000000000	3020369	6465776	515304	58,33231	24,26125	58°19'56.30"	24°15'40.48"
2205230	98800	5	227	Valmis	2006	Paala tee Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Paala tee 10	3	84	Viljandi maakond	897	Viljandi linn					05DU	Paala tee			341P	10			848970000000005DU0000341P00000000	175834	6470713	592627	58,36709	25,58288	58°22'1.51"	25°34'58.38"
2205272	179000	6	208.3	Uus	2008	Maidla Mahlamäe Rapla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Mahlamäe küla, Maidla	3	71	Rapla maakond	668	Rapla vald	4728	Mahlamäe küla					5PR5	Maidla					716684728000000005PR5000000000000	3187481	6539398	545085	58,99119	24,78428	58°59'28.29"	24°47'3.42"
2205273	16000	NA	182	Vajab renoveerimist	1901	Tallinna 42 Paide Järvamaa	2013	Järvamaa	Järva maakond, Paide linn, Paide linn, Tallinna tn 42	3	52	Järva maakond	567	Paide linn	5860	Paide linn			0RPV	Tallinna tn			AWLX	42			52567586000000RPV0000AWLX00000000	2668798	6529103	590419	58,89164	25,56849	58°53'29.91"	25°34'6.57"
2205280	29500	4	82	Vajab san. remonti	1919	Tehnika 15 Türi Türi vald Järvamaa	2013	Järvamaa	Järva maakond, Türi vald, Türi linn, Tehnika tn 15	3	52	Järva maakond	834	Türi vald	8594	Türi linn			0UEY	Tehnika tn			CJCS	15			52834859400000UEY0000CJCS00000000	3530830	6521018	581420	58,82087	25,40949	58°49'15.12"	25°24'34.16"
2205291	29500	3	102.2	Vajab san. remonti	1939	Jaagu Vätse Ridala vald Läänemaa	2013	Läänemaa	Lääne maakond, Haapsalu linn, Vätse küla, Jaagu	3	56	Lääne maakond	184	Haapsalu linn	9673	Vätse küla					3CNI	Jaagu					561849673000000003CNI000000000000	2650932	6522904	480689	58,84505	23,66549	58°50'42.17"	23°39'55.77"
2205295	36750	3	160.8	Vajab renoveerimist	1950	Oti Pallika Vigala vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Pallika küla, Oti	3	71	Rapla maakond	502	Märjamaa vald	5937	Pallika küla					AUOW	Oti					71502593700000000AUOW000000000000	3555918	6506290	524403	58,69563	24,42091	58°41'44.28"	24°25'15.26"
2205308	16000	3	60.5	Vajab renoveerimist	1926	Murrutalu Urissaare Häädemeeste vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Häädemeeste vald, Urissaare küla, Murrutalu	3	68	Pärnu maakond	214	Häädemeeste vald	8724	Urissaare küla					AKJD	Murrutalu					68214872400000000AKJD000000000000	2913320	6432139	536276	58,02907	24,61398	58°1'44.66"	24°36'50.31"
2205415	68000	3	184	Renoveeritud	2006	Annikvere Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Haljala vald, Annikvere küla	1	60	Lääne-Viru maakond	191	Haljala vald	1294	Annikvere küla											601911294000000000000000000000000	2738649	6596085	623317	59,48447	26,17652	59°29'4.08"	26°10'35.47"
2205435	65000	5	172.5	Keskmine	1980	Pagari 13 Valga Valgamaa	2013	Valgamaa	Valga maakond, Valga vald, Valga linn, Pagari tn 13	3	81	Valga maakond	855	Valga vald	8918	Valga linn			0S9J	Pagari tn			B3BT	13			81855891800000S9J0000B3BT00000000	3009980	6404759	623229	57,76766	26,07076	57°46'3.56"	26°4'14.72"
2205455	114999	3	170	Renoveeritud	1975	Salutaguse Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Salutaguse küla	1	71	Rapla maakond	317	Kohila vald	7402	Salutaguse küla											713177402000000000000000000000000	3302072	6558591	546844	59,16329	24,81895	59°9'47.85"	24°49'8.23"
2205468	122400	5	156	Valmis	1930	Jaama Ülejõe Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Jaama tn 10	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SSL	Jaama tn			BBMR	10			79793815100000SSL0000BBMR00000000	3057296	6475087	659619	58,38701	26,72974	58°23'13.22"	26°43'47.06"
2205482	145000	15	899.9	Valmis	1932	Postikooli Rabaküla Surju vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Rabaküla, Postikooli	3	68	Pärnu maakond	712	Saarde vald	6705	Rabaküla					3Z29	Postikooli					687126705000000003Z29000000000000	2910446	6458192	539989	58,26266	24,68129	58°15'45.56"	24°40'52.66"
2205489	68000	5	116	Valmis	1926	Jaama 1 Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Jaama tn 1	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SOQ	Jaama tn			B7P9	1			68624661900000SOQ0000B7P900000000	3044568	6471160	532724	58,37969	24,55937	58°22'46.88"	24°33'33.72"
2205506	18000	2	54.2	Valmis	1952	Tarvastu vald Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi vald, Tarvastu küla	1	84	Viljandi maakond	899	Viljandi vald	8159	Tarvastu küla											848998159000000000000000000000000	3133115	6455780	611222	58,22873	25,89329	58°13'43.43"	25°53'35.85"
2205521	28000	5	118	Keskmine	1938	Pargi 21 Jõgeva Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Jõgeva linn, Pargi tn 21	3	50	Jõgeva maakond	247	Jõgeva vald	2262	Jõgeva linn			0TBS	Pargi tn			BQOK	21			50247226200000TBS0000BQOK00000000	3380480	6514160	638537	58,74478	26,39336	58°44'41.22"	26°23'36.10"
2205543	50000	3	92.8	Vajab san. remonti	1948	Paidra Paidra Lasva vald Võrumaa	2013	Võrumaa	Võru maakond, Võru vald, Paidra küla	1	87	Võru maakond	917	Võru vald	5862	Paidra küla											879175862000000000000000000000000	3221132	6423889	688643	57,91629	27,18387	57°54'58.63"	27°11'1.93"
2205546	39000	3	227	NA	1938	Mõraste Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Mõraste küla	1	71	Rapla maakond	502	Märjamaa vald	5162	Mõraste küla											715025162000000000000000000000000	3539779	6528125	516961	58,89202	24,2942	58°53'31.27"	24°17'39.12"
2205565	22500	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Ala küla	1	81	Valga maakond	824	Tõrva vald	1160	Ala küla											818241160000000000000000000000000	2974692	6431298	600394	58,0116	25,6985	58°0'41.76"	25°41'54.62"
2205675	29000	2	33	Uus	2013	Kiviõli tee Lüganuse Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Lüganuse vald, Lüganuse alevik, Kiviõli tee 1	3	45	Ida-Viru maakond	442	Lüganuse vald	4669	Lüganuse alevik			06RK	Kiviõli tee			6KOP	1			454424669000006RK00006KOP00000000	3243000	6586292	673854	59,37893	27,05955	59°22'44.13"	27°3'34.38"
2205723	60000	2	NA	Vajab renoveerimist	1968	Uus 13 Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Uus tn 13	3	84	Viljandi maakond	897	Viljandi linn					05D0	Uus tn			386N	13			848970000000005D00000386N00000000	287221	6470837	593913	58,36793	25,6049	58°22'4.53"	25°36'17.65"
2205744	87000	5	132.3	Keskmine	1956	Tähe 123 Karlova Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Tähe tn 100	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SVA	Tähe tn			B84Z	100			79793815100000SVA0000B84Z00000000	3045726	6471908	659832	58,35841	26,73116	58°21'30.27"	26°43'52.19"
2205753	72200	4	127.3	Renoveeritud	1966	Rahu 30 Räpina Räpina vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Räpina vald, Räpina linn, Rahu tn 30	3	64	Põlva maakond	708	Räpina vald	7216	Räpina linn			02W0	Rahu tn			37LS	30			647087216000002W0000037LS00000000	3185911	6445009	703918	58,09889	27,45961	58°5'56.01"	27°27'34.59"
2205818	49000	4	100	Keskmine	1958	Mulla Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Mulla tn 1	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			0293	Mulla tn			11HX	1			71502528000000293000011HX00000000	3555336	6529938	525193	58,90789	24,43719	58°54'28.41"	24°26'13.88"
2205823	19999	3	127.5	Vajab san. remonti	1923	Tuule Eidapere Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Eidapere alevik, Tuule pumpla	3	71	Rapla maakond	293	Kehtna vald	1550	Eidapere alevik					D35N	Tuule pumpla					71293155000000000D35N000000000000	3187895	6513091	554259	58,75397	24,93746	58°45'14.31"	24°56'14.84"
2205824	55000	3	159.1	Renoveeritud	1930	Vahakõnnu küla kivistiku Raikküla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Vahakõnnu küla, Kivistiku	3	71	Rapla maakond	668	Rapla vald	8838	Vahakõnnu küla					1NRB	Kivistiku					716688838000000001NRB000000000000	3160467	6522893	545945	58,84293	24,79583	58°50'34.56"	24°47'45.00"
2205826	22000	4	75.8	Vajab renoveerimist	1924	Hariduse 4A Vana-Vigala Vigala vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Vana-Vigala küla, Hariduse tn 4a	3	71	Rapla maakond	502	Märjamaa vald	9007	Vana-Vigala küla			0PQ3	Hariduse tn			9MJ1	4a			71502900700000PQ300009MJ100000000	3551803	6515438	514522	58,77821	24,25107	58°46'41.54"	24°15'3.85"
2205828	52999	8	267.5	Uus	1975	Sonni küla käru vald Käru vald Raplamaa	2013	Raplamaa	Järva maakond, Türi vald, Sonni küla	1	52	Järva maakond	834	Türi vald	7683	Sonni küla											528347683000000000000000000000000	2556624	6530557	566120	58,90911	25,14751	58°54'32.79"	25°8'51.03"
2205833	114999	3	170	Renoveeritud	1975	Salutaguse Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Salutaguse küla	1	71	Rapla maakond	317	Kohila vald	7402	Salutaguse küla											713177402000000000000000000000000	3302072	6558591	546844	59,16329	24,81895	59°9'47.85"	24°49'8.23"
2205834	95860	6	255	Uus	2008	Soo 14 Rapla Rapla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Metsküla, Soo	3	71	Rapla maakond	668	Rapla vald	4924	Metsküla					1NQL	Soo					716684924000000001NQL000000000000	3204308	6525391	537626	58,86616	24,65217	58°51'58.19"	24°39'7.81"
2205835	24000	5	108.5	Vajab san. remonti	1936	Jaama eidapere kehtna vald Eidapere Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Eidapere alevik, Jaama tn 1	3	71	Rapla maakond	293	Kehtna vald	1550	Eidapere alevik			069B	Jaama tn			9S19	1			7129315500000069B00009S1900000000	3172555	6513420	554276	58,75693	24,93783	58°45'24.93"	24°56'16.18"
2205843	169000	4	136.3	Uus	2013	Paruni 27 Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Ülenurme alevik, Paruni tn 27	3	79	Tartu maakond	283	Kambja vald	9835	Ülenurme alevik			0B05	Paruni tn			2VQ4	27			79283983500000B0500002VQ400000000	2845763	6466576	659845	58,31057	26,72768	58°18'38.06"	26°43'39.66"
2205847	87000	5	144.3	Valmis	2005	Kauritsa tee Viraksaare Paide vald Järvamaa	2013	Järvamaa	Järva maakond, Paide linn, Viraksaare küla, Kauritsa tee 1	3	52	Järva maakond	567	Paide linn	9379	Viraksaare küla			07KM	Kauritsa tee			5PEY	1			525679379000007KM00005PEY00000000	2649097	6531327	587931	58,91212	25,52623	58°54'43.62"	25°31'34.41"
2205849	75000	4	135.3	Uus	2013	Mäeotsa tee Pinska Viljandi vald Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi vald	1	84	Viljandi maakond	899	Viljandi vald													848990000000000000000000000000000	3133019	6462576	602257	58,29191	25,74376	58°17'30.87"	25°44'37.55"
2205852	181800	5	223.5	Valmis	1964	Õuna Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Õuna tn	2	84	Viljandi maakond	897	Viljandi linn					05DO	Õuna tn							848970000000005DO0000000000000000	108291	6470397	594164	58,36392	25,60901	58°21'50.12"	25°36'32.43"
2205894	18000	2	74	Vajab renoveerimist	1960	Pargi 23 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa	Pärnu maakond, Põhja-Pärnumaa vald, Vändra alev, Pargi tn 23	3	68	Pärnu maakond	638	Põhja-Pärnumaa vald	9663	Vändra alev			01XL	Pargi tn			5NR9	23			686389663000001XL00005NR900000000	2924881	6502336	560468	58,6566	25,04183	58°39'23.77"	25°2'30.58"
2205897	45000	3	129	Keskmine	1950	Tee pakkumine Tudu Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Vinni vald	1	60	Lääne-Viru maakond	901	Vinni vald													609010000000000000000000000000000	2822712	6574317	637203	59,28492	26,40762	59°17'5.72"	26°24'27.43"
2205903	59000	3	131.1	Renoveeritud	1979	Pargi Lüganuse Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Lüganuse vald, Lüganuse alevik, Pargi tn 20	3	45	Ida-Viru maakond	442	Lüganuse vald	4669	Lüganuse alevik			06RM	Pargi tn			2EXQ	20			454424669000006RM00002EXQ00000000	3224491	6584794	673286	59,36573	27,04837	59°21'56.61"	27°2'54.14"
2205929	48000	5	139.6	Vajab san. remonti	1974	Tiigi 28 Valga Valgamaa	2013	Valgamaa	Valga maakond, Valga vald, Valga linn, Tiigi tn 28	3	81	Valga maakond	855	Valga vald	8918	Valga linn			0S8K	Tiigi tn			B1CI	28			81855891800000S8K0000B1CI00000000	3006379	6404783	622446	57,76809	26,05762	57°46'5.11"	26°3'27.43"
2205933	171600	7	274.5	Valmis	1904	Valka kihelkond Vijciema küla Vijemeži 4 Valga Valgamaa	2013	Valgamaa																										
2205968	49900	5	92.9	Valmis	1960	Rohu 14 Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Rohu tn 14	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0T26	Rohu tn			B69D	14			68624661900000T260000B69D00000000	3040945	6473171	529277	58,39799	24,50071	58°23'52.75"	24°30'2.54"
2205990	90000	3	89	Uus	2008	Krooni Aardlapalu Haaslava vald Tartumaa	2013	Tartumaa	Tartu maakond, Kastre vald, Aardlapalu küla, Krooni	3	79	Tartu maakond	291	Kastre vald	1022	Aardlapalu küla					5E9Y	Krooni					792911022000000005E9Y000000000000	3183241	6468641	662313	58,32819	26,77121	58°19'41.48"	26°46'16.34"
2206028	129900	5	180	Renoveeritud	2001	Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Kassinurme küla, Kadaka	3	50	Jõgeva maakond	247	Jõgeva vald	2818	Kassinurme küla					31SZ	Kadaka					5024728180000000031SZ000000000000	3358106	6506997	644105	58,6787	26,48488	58°40'43.32"	26°29'5.58"
2206098	95000	5	NA	NA	1968	Kase 5 Võru Võrumaa	2013	Võrumaa	Võru maakond, Võru linn, Kase tn 5	3	87	Võru maakond	919	Võru linn					05I5	Kase tn			08E6	5			879190000000005I5000008E600000000	3238306	6416290	678088	57,8525	27,00024	57°51'9.00"	27°0'0.85"
2206101	39900	3	NA	Vajab renoveerimist	1970	Sulevi 6 Võru Võrumaa	2013	Võrumaa	Võru maakond, Võru linn, Sulevi tn 6	3	87	Võru maakond	919	Võru linn					05HS	Sulevi tn			27II	6			879190000000005HS000027II00000000	3251762	6414923	678729	57,83998	27,00999	57°50'23.93"	27°0'35.96"
2206157	17000	5	82	Vajab renoveerimist	1970	Roosi Tsirguliina Tõlliste vald Valgamaa	2013	Valgamaa	Valga maakond, Valga vald, Tsirguliina alevik, Roosi tn 1	3	81	Valga maakond	855	Valga vald	8365	Tsirguliina alevik			078D	Roosi tn			10SZ	1			8185583650000078D000010SZ00000000	2989768	6415476	630166	57,86185	26,19313	57°51'42.66"	26°11'35.27"
2206180	11504.1	2	123.5	Vajab renoveerimist	1949	Annuse Varbevere Palamuse vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Varbevere küla, Annuse	3	50	Jõgeva maakond	247	Jõgeva vald	9058	Varbevere küla					4D9T	Annuse					502479058000000004D9T000000000000	3338793	6510702	654701	58,70828	26,66995	58°42'29.82"	26°40'11.83"
2206183	23000	3	60.5	Valmis	1932	Pikasilla Põdrala vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Pikasilla küla	1	81	Valga maakond	824	Tõrva vald	6222	Pikasilla küla											818246222000000000000000000000000	2974715	6440259	620479	58,087	26,04273	58°5'13.19"	26°2'33.84"
2206190	129000	4	195	Valmis	2000	Uku põik Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Uku põik 1	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SS0	Uku põik			BJKP	1			68624661900000SS00000BJKP00000000	3088394	6468552	533291	58,35623	24,56868	58°21'22.43"	24°34'7.25"
2206194	4500	3	129.3	Vajab renoveerimist	1931	Nelli Tõhela Tõstamaa vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Tõhela küla, Nelli	3	68	Pärnu maakond	624	Pärnu linn	8475	Tõhela küla					5NNH	Nelli					686248475000000005NNH000000000000	3024694	6479286	500441	58,45387	24,00755	58°27'13.94"	24°0'27.19"
2206197	240600	4	126	Renoveeritud	1982	Esplanaadi 26 Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Esplanaadi tn 26	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SQL	Esplanaadi tn			BFV0	26			68624661900000SQL0000BFV000000000	3072236	6471199	528897	58,38031	24,49396	58°22'49.11"	24°29'38.25"
2206200	127000	10	204.4	Vajab renoveerimist	1931	Raudtee 3 Virtsu Hanila vald Läänemaa	2013	Läänemaa	Pärnu maakond, Lääneranna vald, Virtsu alevik, Jaama tn 8	3	68	Pärnu maakond	430	Lääneranna vald	9388	Virtsu alevik			0R02	Jaama tn			AI6X	8			68430938800000R020000AI6X00000000	2926812	6492412	472066	58,57082	23,51991	58°34'14.96"	23°31'11.66"
2206204	20412	3	151.4	Vajab renoveerimist	1939	Lentsi Liivoja Jõgeva vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Liivoja küla, Lentsi	3	50	Jõgeva maakond	247	Jõgeva vald	4364	Liivoja küla					6SYG	Lentsi					502474364000000006SYG000000000000	3366945	6516408	637088	58,76542	26,36972	58°45'55.50"	26°22'10.99"
2206211	27000	3	66	Vajab san. remonti	1965	Kopli Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Toila vald, Kohtla-Nõmme alev, Kopli tn 1	3	45	Ida-Viru maakond	803	Toila vald	3270	Kohtla-Nõmme alev			05M5	Kopli tn			2E35	1			458033270000005M500002E3500000000	2593468	6584661	681595	59,36106	27,19421	59°21'39.83"	27°11'39.16"
2206239	49900	5	133.7	NA	2008	Pulga tee 37 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Häädemeeste vald, Reiu küla, Pulga tee 37	3	68	Pärnu maakond	214	Häädemeeste vald	6925	Reiu küla			0QUT	Pulga tee			A6L3	37			68214692500000QUT0000A6L300000000	2917296	6464907	535759	58,32331	24,61027	58°19'23.92"	24°36'36.98"
2206279	129900	4	174.1	Uus	2013	Viira tee 35 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Häädemeeste vald, Reiu küla, Viira tee 35	3	68	Pärnu maakond	214	Häädemeeste vald	6925	Reiu küla			0QUR	Viira tee			A6IX	35			68214692500000QUR0000A6IX00000000	2926252	6461892	535230	58,29628	24,60078	58°17'46.62"	24°36'2.82"
2206349	19000	3	88	Vajab renoveerimist	1925	Vanamõisa Põdrala vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Vanamõisa küla	1	81	Valga maakond	824	Tõrva vald	9025	Vanamõisa küla											818249025000000000000000000000000	2974729	6436532	613233	58,05547	25,91814	58°3'19.69"	25°55'5.30"
2206396	18000	2	68	NA	1925	Roosi Nina Alatskivi vald Tartumaa	2013	Tartumaa	Tartu maakond, Peipsiääre vald, Nina küla, Karja tn 10	3	79	Tartu maakond	586	Peipsiääre vald	5427	Nina küla			0R0M	Karja tn			AQ7I	10			79586542700000R0M0000AQ7I00000000	2837446	6500458	685284	58,60441	27,18865	58°36'15.88"	27°11'19.13"
2206459	17000	3	141	Vajab san. remonti	1988	Piili Kaiu vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Karitsa küla, Piili	3	71	Rapla maakond	668	Rapla vald	2742	Karitsa küla					252Q	Piili					71668274200000000252Q000000000000	3179410	6540739	559061	59,00153	25,02773	59°0'5.52"	25°1'39.82"
2206496	15500	3	159	Vajab renoveerimist	1895	Aruoja Marina Saarde vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Marina küla, Aruoja	3	68	Pärnu maakond	712	Saarde vald	4787	Marina küla					0G1P	Aruoja					687124787000000000G1P000000000000	2934585	6439603	545373	58,09524	24,76938	58°5'42.87"	24°46'9.77"
2206654	29900	NA	369	Vajab renoveerimist	1912	Side 4 Järlepa Juuru vald Raplamaa	2013	Raplamaa	Rapla maakond	1	71	Rapla maakond	000														710000000000000000000000000000000	3158008	6540823	545880	59,0039	24,79841	59°0'14.04"	24°47'54.26"
2206670	56000	3	90	Uus	2010	Viljandi mnt. Hagudi Rapla vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Hagudi alevik, Viljandi mnt 1	3	71	Rapla maakond	668	Rapla vald	1716	Hagudi alevik			06AW	Viljandi mnt			5KE8	1			716681716000006AW00005KE800000000	3200842	6547879	546867	59,06713	24,81708	59°4'1.68"	24°49'1.47"
2206713	25000	4	91	Vajab san. remonti	1956	Rohu 10 Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa	Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Rohu tn 10	3	45	Ida-Viru maakond	251	Jõhvi vald	2270	Jõhvi linn			00B0	Rohu tn			2CAW	10			452512270000000B000002CAW00000000	3314048	6585718	693955	59,36508	27,4122	59°21'54.28"	27°24'43.93"
