id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_MNIMI	Added geom info_MKOOD	Added geom info_xcoord	Added geom info_ycoord
"13277"	"1887"	"7"	"25"	"10,11,12"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Lääne	Martna	Martna	"2573"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12543"	"1885"	"5"	"8"	"50"	Muud üleastumised	Pärnu	Tori	Sindi	"1744"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13320"	"1887"	"8"	"13"		Määratlemata	Lääne	Martna	Martna	"427"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12994"	"1876"	"7"	"16"		Kahjutasu	Tartu	Kodavere	Alatskivi	"298"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"14468"	"1882"	"7"	"30"	"120"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"399"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"15070"	"1833"	"3"	"25"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Rõngu	Aakre	"309"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"15526"	"1881"	"2"	"6"	"2"	Määratlemata	Lääne	Kullamaa	Kuijõe	"399"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12549"	"1880"	"11"	"13"	"566"	Varavastased kuriteod	Tartu	Kodavere	Alatskivi	"691"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12995"	"1880"	"3"	NULL	"216"	NULL	Järva	Türi	Särevere	"221"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"13134"	"1886"	"4"	"9"		Määratlemata	Lääne	Martna	Martna	"419"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13197"	"1876"	"8"	"13"		Kahjutasu	Tartu	Kodavere	Alatskivi	"796"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21704"	"1870"	"4"	"24"		Laenud ja võlanõuded	Tartu	Kodavere	Pala	"578"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"15532"	"1881"	"3"	"6"	"3"	Määratlemata	Lääne	Kullamaa	Kuijõe	"298"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12547"	"1885"	"5"	"8"	"51"	Perekonna- ja pärimisasjad	Pärnu	Tori	Sindi	"1636"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"16722"	"1865"	"3"	"5"		Laenud ja võlanõuded	Tartu	Maarja-Magdaleena	Jõe	"346"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13133"	"1886"	"3"	"26"		Määratlemata	Lääne	Martna	Martna	"420"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13198"	"1876"	"8"	"13"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"974"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"14950"	"1883"	"1"	"21"	"14"	Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	"1107"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12553"	"1827"	"6"	"11"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Rõngu	Aakre	"1549"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18731"	"1886"	"10"	"17"	"169"	Kahjutasu	Tartu	Võnnu	Ahja	"849"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12575"	"1876"	"6"	"18"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"843"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13135"	"1886"	"4"	"30"		Määratlemata	Lääne	Martna	Martna	"438"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12655"	"1875"	"5"	"30"	"57"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"986"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12990"	"1889"	"10"	"3"	"3"	"Perekonna- ja pärimisasjad; Sõim ja vägivald"	Harju	Keila	Keila	"1817"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"11625"	"1883"	"10"	"17"	"24"	"Määratlemata; Töö- ja teenistussuhted"	Viru	Rakvere	Sõmeru	"1574"				
"13321"	"1887"	"9"	"15"		Määratlemata	Lääne	Martna	Martna	"360"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12576"	"1884"	"2"	"11"		Määratlemata	Lääne	Martna	Martna	"502"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12706"	"1877"	"12"	"10"	"184"	Määratlemata	Järva	Türi	Särevere	"217"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12562"	"1883"	"10"	"1"		Määratlemata	Lääne	Martna	Martna	"477"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12996"	"1889"	"11"	"6"	"4"	Varavastased kuriteod	Harju	Keila	Keila	"787"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12577"	"1884"	"2"	"25"		Määratlemata	Lääne	Martna	Martna	"489"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13322"	"1867"	"8"	"17"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"291"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12707"	"1878"	"1"	"11"		Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Järva	Türi	Särevere	"80"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"16047"	"1842"	"4"	"23"		Varalised tehingud	Tartu	Kodavere	Pala	"286"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12561"	"1883"	"9"	"17"		Määratlemata	Lääne	Martna	Martna	"530"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12563"	"1883"	"10"	"15"		Määratlemata	Lääne	Martna	Martna	"459"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"14951"	"1883"	"1"	"21"	"15"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"351"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12997"	"1876"	"7"	"16"		NULL	Tartu	Kodavere	Alatskivi	"453"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12565"	"1883"	"11"	"12"		Määratlemata	Lääne	Martna	Martna	"453"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13136"	"1884"	"9"	"20"	"192"	NULL	Viljandi	Kõpu	Suure-Kõpu	"764"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"16222"	"1883"	"11"	"25"	"227"	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	"597"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13199"	"1876"	"8"	"13"		"Varalised tehingud; Kahjutasu"	Tartu	Kodavere	Alatskivi	"1267"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12998"	"1889"	"11"	"7"		Määratlemata	Harju	Keila	Keila	"352"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"14632"	"1882"	"8"	"13"	"127"	Varalised tehingud	Tartu	Võnnu	Ahja	"783"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13137"	"1884"	"9"	"20"	"193"	NULL	Viljandi	Kõpu	Suure-Kõpu	"366"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"13323"	"1887"	"10"	"13"		Määratlemata	Lääne	Martna	Martna	"411"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13375"	"1875"	"6"	"18"	"21"	Määratlemata	Tartu	Maarja-Magdaleena	Jõe	"1019"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13378"	"1881"	"10"	"23"		"Kahjutasu; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"623"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18727"	"1883"	"4"	"1"	"10"	Perekonna- ja pärimisasjad	Harju	Kose	Palvere	"1009"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12566"	"1883"	"11"	"26"	"4,5"	"Perekonna- ja pärimisasjad; Varavastased kuriteod"	Lääne	Martna	Martna	"1065"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"14465"	"1874"	"4"	"9"	"37"	NULL	Tartu	Kursi	Puurmani	"1642"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12599"	"1885"	"5"	"22"	"53"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"543"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13201"	"1876"	"8"	"20"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"1175"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13200"	"1880"	"9"	"12"	"83"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"1025"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12988"	"1875"	"11"	"28"	"105"	Varavastased kuriteod	Tartu	Võnnu	Ahja	"4703"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"16904"	"1870"	"11"	"20"	"147"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"245"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13280"	"1881"	"6"	"13"	"232"	Varavastased kuriteod	Järva	Türi	Särevere	"813"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"13325"	"1887"	"11"	"2"	"13,14,15"	"Sõim ja vägivald; Laenud ja võlanõuded"	Lääne	Martna	Martna	"2327"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13377"	"1881"	"1"	"3"	"1"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Vastseliina	Misso	"894"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"15533"	"1881"	"4"	"3"	"4"	Määratlemata	Lääne	Kullamaa	Kuijõe	"298"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13000"	"1889"	"12"	"5"		NULL	Harju	Keila	Keila	"151"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12205"	"1873"	"3"	"23"	"16"	Perekonna- ja pärimisasjad	Tartu	Nõo	Luke	"818"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"16223"	"1883"	"11"	"25"	"228"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"639"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12572"	"1884"	"1"	"14"		Määratlemata	Lääne	Martna	Martna	"481"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12570"	"1883"	"12"	"17"	"1,2"	"Sõim ja vägivald; Kool"	Lääne	Martna	Martna	"2380"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13202"	"1880"	"9"	"12"	"84"	Varavastased kuriteod	Võru	Vastseliina	Misso	"341"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12569"	"1866"	"11"	"14"		NULL	Võru	Räpina	Räpina	"2628"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12578"	"1884"	"3"	"10"	"3"	Kahjutasu	Lääne	Martna	Martna	"2510"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"14470"	"1882"	"7"	"30"	"121"	Sõim ja vägivald	Tartu	Võnnu	Ahja	"911"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13131"	"1876"	"6"	"4"	"50"	Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	"2185"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13324"	"1867"	"9"	"6"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"670"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12580"	"1884"	"3"	"24"		Määratlemata	Lääne	Martna	Martna	"446"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13002"	"1875"	"12"	"5"	"108"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"887"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13281"	"1881"	"6"	"13"	"233"	Sõim ja vägivald	Järva	Türi	Särevere	"949"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12463"	"1881"	"5"	"27"	"30"	NULL	Võru	Põlva	Kiuma	"2751"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"14471"	"1874"	"4"	"9"	"38"	NULL	Tartu	Kursi	Puurmani	"335"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"15546"	"1882"	"1"	"15"	"1"	Määratlemata	Lääne	Kullamaa	Kuijõe	"229"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13003"	"1880"	"4"	"5"	"217"	"Sõim ja vägivald; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod"	Järva	Türi	Särevere	"1419"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12598"	"1875"	"4"	"4"	"20"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"827"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13138"	"1884"	"9"	"20"	"194"	NULL	Viljandi	Kõpu	Suure-Kõpu	"1445"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"13282"	"1881"	"7"	"4"	"234"	Määratlemata	Järva	Türi	Särevere	"215"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"13678"	"1883"	"11"	"26"	"14"	Määratlemata	Järva	Türi	Särevere	"209"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"325"	"1874"	"2"	"22"	"23"	"Riiklikud, kiriklikud ja kogukondlikud koormised; Laenud ja võlanõuded"	Tartu	Kodavere	Ranna	"582"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13004"	"1876"	"7"	"16"		Määratlemata	Tartu	Kodavere	Alatskivi	"804"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12600"	"1885"	"5"	"22"	"54"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"446"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13203"	"1880"	"9"	"12"	"85"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"819"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"13283"	"1880"	"1"	"4"	"4"	NULL	Harju	Kose	Palvere	"573"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"13380"	"1881"	"10"	"23"		Varavastased kuriteod	Tartu	Võnnu	Ahja	"2291"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13679"	"1886"	"12"	"19"	"144"	Kahjutasu	Võru	Vastseliina	Misso	"557"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12585"	"1848"	"11"	"13"	"87"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Paistu	Holstre	"393"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"13128"	"1885"	"6"	"6"	"62"	Kahjutasu	Pärnu	Tori	Sindi	"901"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13005"	"1890"	"1"	"16"	"1"	"Riiklikud, kiriklikud ja kogukondlikud koormised; Kahjutasu"	Harju	Keila	Keila	"2262"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"14472"	"1882"	"7"	"30"	"122"	Kahjutasu	Tartu	Võnnu	Ahja	"457"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13327"	"1889"	"1"	"10"	"8"	Laenud ja võlanõuded	Pärnu	Tõstamaa	Seli	"661"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13365"	"1875"	"6"	"18"	"19"	"Sõim ja vägivald; Varavastased kuriteod"	Tartu	Maarja-Magdaleena	Jõe	"1480"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12587"	"1883"	"2"	"5"	"5"	Sõim ja vägivald	Harju	Juuru	Kaiu	"1540"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12588"	"1883"	"2"	"19"	"6"	Sõim ja vägivald	Harju	Juuru	Kaiu	"928"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"21848"	"1869"	"9"	"18"	"19"	Varavastased kuriteod	Saare	Kihelkonna	Kotlandi	"522"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"12554"	"1880"	"11"	"13"	"569"	Kahjutasu	Tartu	Kodavere	Alatskivi	"926"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13328"	"1889"	"1"	"10"	"9"	Perekonna- ja pärimisasjad	Pärnu	Tõstamaa	Seli	"284"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17049"	"1884"	"8"	"3"	"168"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"766"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12589"	"1883"	"3"	"5"	"7"	Määratlemata	Harju	Juuru	Kaiu	"373"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"15534"	"1881"	"5"	"1"	"5"	Määratlemata	Lääne	Kullamaa	Kuijõe	"288"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13006"	"1875"	"12"	"12"	"109"	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	"427"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13139"	"1876"	"6"	"11"	"52"	Kahjutasu	Tartu	Võnnu	Ahja	"1786"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12509"	"1902"	"5"	"10"	"9"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Torma	Avinurme	"2653"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13326"	"1887"	"1"	"9"	"09"	NULL	Võru	Vastseliina	Misso	"1880"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"13285"	"1881"	"8"	"8"	"235"	Määratlemata	Järva	Türi	Särevere	"221"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12591"	"1866"	"11"	"29"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1881"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12596"	"1885"	"5"	"22"	"52"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"1173"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"13140"	"1884"	"9"	"20"	"195"	NULL	Viljandi	Kõpu	Suure-Kõpu	"915"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"12607"	"1875"	"4"	"12"	"21"	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	"3579"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13204"	"1876"	"8"	"20"		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"676"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13008"	"1876"	"7"	"16"		Kahjutasu	Tartu	Kodavere	Alatskivi	"1432"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13329"	"1881"	"11"	"21"	"239"	Töö- ja teenistussuhted	Järva	Türi	Särevere	"693"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"16224"	"1883"	"11"	"25"	"229"	"Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"1014"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13205"	"1880"	"9"	"19"	"86"	Perekonna- ja pärimisasjad	Võru	Vastseliina	Misso	"492"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"15431"	"1875"	"1"	"10"	"1"	Määratlemata	Lääne	Kullamaa	Kuijõe	"306"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12602"	"1875"	"3"	"24"	"18"	Kahjutasu	Tartu	Võnnu	Ahja	"1091"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13206"	"1876"	"8"	"20"		Kahjutasu	Tartu	Kodavere	Alatskivi	"324"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18930"	"1870"	"2"	"11"	"3"	Määratlemata	Järva	Anna	Purdi	"1071"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12674"	"1875"	"6"	"27"	"71"	"Vallakohtu asjaajamine ja haldustoimingud ; Kahjutasu"	Tartu	Võnnu	Ahja	"821"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13009"	"1890"	"2"	"6"		NULL	Harju	Keila	Keila	"187"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"13546"	"1881"	"12"	"4"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"1114"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12601"	"1885"	"5"	"22"	"55"	Muud üleastumised	Pärnu	Tori	Sindi	"739"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"12597"	"1866"	"12"	"10"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"2025"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"13010"	"1890"	"3"	"1"		NULL	Harju	Keila	Keila	"167"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12710"	"1878"	"2"	"11"	"186"	Määratlemata	Järva	Türi	Särevere	"228"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12675"	"1875"	"6"	"27"	"73"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"1257"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12593"	"1875"	"3"	"21"	"19"	Perekonna- ja pärimisasjad	Tartu	Võnnu	Ahja	"1204"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12603"	"1885"	"5"	"22"	"56"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"1045"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"15535"	"1881"	"6"	"3"	"6"	Määratlemata	Lääne	Kullamaa	Kuijõe	"291"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"14301"	"1859"	"3"	"6"	"1"	Sõim ja vägivald	Tartu	Kodavere	Ranna	"2265"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13549"	"1887"	"2"	"13"	"33"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"577"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"21091"	"1841"	"3"	"21"		Vallakohtu asjaajamine ja haldustoimingud 	Pärnu	Tori	Sindi	"798"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"12604"	"1885"	"5"	"22"	"57"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"1133"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"12618"	"1875"	"5"	"25"	"27"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"939"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12606"	"1875"	"3"	"28"		Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	"2218"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12612"	"1884"	"5"	"12"		Määratlemata	Lääne	Martna	Martna	"459"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"19708"	"1857"	"3"	"29"	"51"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"386"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21092"	"1870"	"4"	"1"	"26"	Varavastased kuriteod	Järva	Anna	Purdi	"104"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"12608"	"1875"	"4"	"25"	"24"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"985"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12613"	"1884"	"6"	"2"		Määratlemata	Lääne	Martna	Martna	"482"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12676"	"1875"	"7"	"25"	"76"	Sõim ja vägivald	Tartu	Võnnu	Ahja	"1019"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12605"	"1866"	"12"	"10"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"3223"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"13331"	"1889"	"1"	"10"	"10"	Laenud ja võlanõuded	Pärnu	Tõstamaa	Seli	"362"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"12610"	"1884"	"4"	"14"		Määratlemata	Lääne	Martna	Martna	"592"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"13012"	"1890"	"4"	"5"	"2"	Töö- ja teenistussuhted	Harju	Keila	Keila	"603"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"12611"	"1884"	"4"	"27"	"4,5"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Töö- ja teenistussuhted"	Lääne	Martna	Martna	"1485"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"24828"	"1875"	"10"	"8"	"10"	Perekonna- ja pärimisasjad	Võru	Rõuge	Leevi	"1408"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"12616"	"1884"	"8"	"4"		Määratlemata	Lääne	Martna	Martna	"461"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12617"	"1884"	"8"	"18"		Määratlemata	Lääne	Martna	Martna	"453"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"12619"	"1875"	"5"	"2"	"32"	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Võnnu	Ahja	"1037"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12609"	"1875"	"5"	"3"	"26"	Muud üleastumised	Tartu	Võnnu	Ahja	"779"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"12629"	"1880"	"11"	"20"	"577"	Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"570"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"20743"	"1889"	"3"	"31"	"96"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"368"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
