id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters
213	1913	3	14	1	NULL	Saare	Pöide	Laimjala	1023
281	1874	9	6	51	Sõim ja vägivald; Kahjutasu	Harju	Jüri	Rae	1264
277	1874	9	6	49	Sõim ja vägivald	Harju	Jüri	Rae	877
233	1823	11	14	NULL	Töö- ja teenistussuhted	Viljandi	Helme	Lõve	338
223	1823	11	24	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
1202	1867	11	23	2	Kahjutasu; Varavastased kuriteod	Harju	Risti	Vihterpalu	417
271	1874	8	23	45	Sõim ja vägivald	Harju	Jüri	Rae	929
265	1888	2	9	11	Varavastased kuriteod	Tartu	Kursi	Laeva	908
266	1888	2	9	12	NULL	Tartu	Kursi	Laeva	375
247	1824	4	19	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
322	1855	12	10	6	Töö- ja teenistussuhted	Saare	Pöide	Laimjala	528
339	1874	2	27	30	Riiklikud, kiriklikud ja kogukondlikud koormised	Tartu	Kodavere	Ranna	1239
1447	1867	9	30		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	42
2044	1875	10	14	1	Kahjutasu	Järva	Anna	Eivere	290
352	1878	11	27	32	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Kadrina	473
246	1824	4	26	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
254	1844	2	11	NULL	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Pärnu	Halliste	Abja	473
276	1874	9	6	49	NULL	Harju	Jüri	Rae	20
282	1874	9	6	52	Kahjutasu	Harju	Jüri	Rae	484
679	1885	8	23	207	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	246
248	1824	5	3	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
278	1874	9	6	50	NULL	Harju	Jüri	Rae	25
1448	1867	11	18		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	42
1024	1869	5	5	5	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	143
280	1874	9	6	51	Sõim ja vägivald; Kahjutasu	Harju	Jüri	Rae	1264
287	1867	11	27	NULL	Töö- ja teenistussuhted	Lääne	Käina	Vaemla	703
290	1860	12	6	NULL	NULL	Pärnu	Tõstamaa	Kihnu	412
422	1885	7	19	177	NULL	Pärnu	Halliste	Penuja	168
680	1885	8	23	208	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	168
260	1876	9	18	33	Sõim ja vägivald	Pärnu	Tori	Sindi	433
1449	1867	12	30		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	42
2023	1875	3	10		Sõim ja vägivald; Kahjutasu	Järva	Anna	Eivere	400
3042	1884	12	1	13	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	54
24356	1884	4	2		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	132
5309	1889	2	13	3	NULL	Lääne	Ridala	Võnnu	157
259	1876	9	29	34	Muud üleastumised	Pärnu	Tori	Sindi	394
384	1833	1	7	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	116
261	1876	9	29	32	Varavastased kuriteod	Pärnu	Tori	Sindi	706
9461	1887	2	28		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	150
13683	1883	12	3	15	Määratlemata	Järva	Türi	Särevere	228
13872	1867	4	14	2	Laenud ja võlanõuded	Järva	Ambla	Uudeküla	449
14136	1881	11	23	1	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Lääne	Martna	Martna	255
353	1878	11	27	33	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Kadrina	441
133	1867	12	7	NULL	Kahjutasu	Harju	Juuru	Juuru	1477
236	1823	11	3	NULL	Töö- ja teenistussuhted	Viljandi	Helme	Lõve	625
162	1862	7	13	NULL	Sõim ja vägivald	Tartu	Võnnu	Sarakuste	862
423	1885	7	19	177	Muud üleastumised	Pärnu	Halliste	Penuja	168
263	1876	9	3	30	Laenud ja võlanõuded	Pärnu	Tori	Sindi	1133
258	1844	2	23	NULL	Varalised tehingud	Pärnu	Halliste	Abja	470
286	1867	11	27	NULL	NULL	Lääne	Käina	Vaemla	698
257	1844	2	23	NULL	NULL	Pärnu	Halliste	Abja	787
279	1874	9	6	50	Sõim ja vägivald	Harju	Jüri	Rae	684
385	1833	1	14	NULL	NULL	Saare	Kihelkonna	Tagamõisa	117
918	1867	9	7		Laenud ja võlanõuded; Varavastased kuriteod	Harju	Risti	Vihterpalu	630
500	1877	8	20	17	Määratlemata	Harju	Juuru	Juuru	319
204	1840	5	7	NULL	NULL	Pärnu	Pärnu-Elisabethi	Ülejõe	65
238	1823	11	29	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
154	1888	2	9	8	Laenud ja võlanõuded	Tartu	Kursi	Laeva	1512
386	1833	1	21	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	117
953	1864	12	1	22	Töö- ja teenistussuhted	Järva	Järva-Jaani	Karinu	617
1060	1865	8	21	23	Töö- ja teenistussuhted	Järva	Järva-Jaani	Karinu	481
8728	1854	3	22	50	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	172
8823	1854	6	14	75	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	70
262	1876	9	18	31	Laenud ja võlanõuded	Pärnu	Tori	Sindi	922
2482	1870	7	28		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Põltsamaa	Pajusi	154
297	1843	1	30	NULL	Riiklikud, kiriklikud ja kogukondlikud koormised; Kahjutasu	Viljandi	Paistu	Holstre	485
291	1860	12	6	NULL	NULL	Pärnu	Tõstamaa	Kihnu	1389
663	1885	8	23	204	Perekonna- ja pärimisasjad; Laenud ja võlanõuded	Pärnu	Halliste	Penuja	441
227	1824	2	2	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
387	1833	1	28	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	94
372	1886	10	16	96	NULL	Tartu	Kodavere	Pala	300
326	1874	2	22	24	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Ranna	489
2525	1883	11	25		Perekonna- ja pärimisasjad; Sotsiaalabi	Saare	Kihelkonna	Pidula	324
954	1865	1	2	1	Riiklikud, kiriklikud ja kogukondlikud koormised	Järva	Järva-Jaani	Karinu	274
2665	1882	6	17	11	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	56
1233	1912	3	8	3	Varalised tehingud	Saare	Kaarma	Loona	1124
1120	1891	3	8	2	Perekonna- ja pärimisasjad; Varalised tehingud	Harju	Juuru	Kaiu	1003
1058	1865	6	26	21	Varavastased kuriteod	Järva	Järva-Jaani	Karinu	270
177	1843	1	23	NULL	Kahjutasu	Viljandi	Paistu	Holstre	561
304	1874	9	6	53	NULL	Harju	Jüri	Rae	637
24357	1884	4	16		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Ridala	Sinalepa	135
256	1844	2	11	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Pärnu	Halliste	Abja	273
252	1844	2	11	NULL	Töö- ja teenistussuhted	Pärnu	Halliste	Abja	325
681	1885	8	23	209	NULL	Pärnu	Halliste	Penuja	250
2526	1870	12	1		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Põltsamaa	Pajusi	107
2111	1873	4	17	5	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	59
9752	1855	6	2		NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	196
340	1889	3	10	56	Varalised tehingud; Laenud ja võlanõuded	Pärnu	Vändra	Käru	1042
181	1823	5	12	NULL	NULL	Viljandi	Helme	Lõve	86
354	1878	8	7	22	Sõim ja vägivald	Tartu	Kodavere	Kadrina	1755
243	1824	3	22	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	80
330	1874	7	10	NULL	Töö- ja teenistussuhted	Viljandi	Kolga-Jaani	Paenasti	673
1706	1854	4	16	18	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	253
344	1873	3	1	4	Varavastased kuriteod	Tartu	Maarja-Magdaleena	Jõe	292
7590	1886	1	13		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Piirsalu	84
355	1883	3	16	10	Sõim ja vägivald	Tartu	Kodavere	Ranna	695
345	1876	9	1	38	Sõim ja vägivald	Tartu	Maarja-Magdaleena	Jõe	838
333	1874	3	22	33	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Ranna	464
288	1885	9	2	33	NULL	Järva	Türi	Väätsa	114
388	1833	2	4	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	114
1075	1867	10	19		Kahjutasu; Varavastased kuriteod	Harju	Risti	Vihterpalu	280
920	1886	10	16	99	Laenud ja võlanõuded	Tartu	Kodavere	Pala	156
1026	1869	8	5	7	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	152
346	1873	3	18	10	Sõim ja vägivald	Tartu	Maarja-Magdaleena	Jõe	1864
424	1873	4	19	1	Kahjutasu	Järva	Türi	Särevere	477
430	1912	7	14	NULL	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Lääne	Hanila	Massu	308
447	1841	8	9	NULL	NULL	Viljandi	Pilistvere	Arussaare	1081
450	1914	8	23	NULL	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Lääne	Hanila	Massu	385
451	1841	8	9	NULL	NULL	Viljandi	Pilistvere	Arussaare	2745
492	1877	6	25	13	NULL	Harju	Juuru	Juuru	693
664	1885	8	23	205	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	307
5310	1889	4	17	7	NULL	Lääne	Ridala	Võnnu	173
5719	1833	3	4	10	Määratlemata	Saare	Kihelkonna	Lümanda	77
452	1888	9	30	140	Töö- ja teenistussuhted	Viljandi	Põltsamaa	Vana-Põltsamaa	709
456	1888	9	30	139	Sõim ja vägivald	Viljandi	Põltsamaa	Vana-Põltsamaa	550
501	1877	9	3	18	Riiklikud, kiriklikud ja kogukondlikud koormised	Harju	Juuru	Juuru	1277
494	1877	7	9	14	NULL	Harju	Juuru	Juuru	1364
506	1877	10	15	21	Määratlemata	Harju	Juuru	Juuru	335
495	1877	7	9	14	Laenud ja võlanõuded	Harju	Juuru	Juuru	1471
457	1914	12	20	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Hanila	Massu	611
502	1877	9	17	19	Määratlemata	Harju	Juuru	Juuru	322
955	1865	1	30	2	Töö- ja teenistussuhted	Järva	Järva-Jaani	Karinu	455
522	1843	5	8	NULL	Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	366
538	1843	4	3	NULL	Laenud ja võlanõuded	Viljandi	Paistu	Holstre	365
1670	1870	2	25		Määratlemata	Järva	Anna	Eivere	237
460	1915	12	15	NULL	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Lääne	Hanila	Massu	523
16823	1889	8	21	14	Kahjutasu	Lääne	Kullamaa	Piirsalu	361
510	1856	2	17	4	NULL	Tartu	Kodavere	Alatskivi	661
462	1917	1	7	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Hanila	Massu	2177
503	1877	10	1	20	NULL	Harju	Juuru	Juuru	212
1593	1880	3	12		Perekonna- ja pärimisasjad; Varalised tehingud	Saare	Kihelkonna	Pidula	276
539	1843	4	3	NULL	Laenud ja võlanõuded	Viljandi	Paistu	Holstre	189
496	1877	7	23	15	Määratlemata	Harju	Juuru	Juuru	345
1365	1852	4	28	7	Kahjutasu; Varavastased kuriteod	Viljandi	Põltsamaa	Uue-Põltsamaa	477
682	1885	8	23	209	Kahjutasu; Laenud ja võlanõuded	Pärnu	Halliste	Penuja	935
509	1856	2	17	4	NULL	Tartu	Kodavere	Alatskivi	519
709	1875	4	29	5	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Pala	1305
308	1859	2	6	3	NULL	Tartu	Nõo	Aru	1412
665	1874	1	3	2	Varalised tehingud; Kahjutasu	Harju	Kose	Habaja	899
704	1875	3	21	NULL	Töö- ja teenistussuhted	Tartu	Kodavere	Pala	662
710	1875	10	31	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Alatskivi	486
1096	1875	10	3		NULL	Lääne	Mihkli	Veltsa	1087
707	1875	4	25	3	Perekonna- ja pärimisasjad	Tartu	Kodavere	Pala	1031
523	1843	5	8	NULL	Varalised tehingud	Viljandi	Paistu	Holstre	382
530	1843	2	27	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	958
540	1843	4	3	NULL	Varalised tehingud	Viljandi	Paistu	Holstre	1320
544	1843	4	17	NULL	NULL	Viljandi	Paistu	Holstre	971
557	1877	11	26	24	Määratlemata	Harju	Juuru	Juuru	336
515	1843	7	3	NULL	Sõim ja vägivald	Viljandi	Paistu	Holstre	2090
512	1843	7	17	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	696
516	1843	6	19	NULL	Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	2279
531	1843	3	6	NULL	Laenud ja võlanõuded	Viljandi	Paistu	Holstre	268
541	1843	4	3	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Viljandi	Paistu	Holstre	389
2081	1872	2	7	2	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Lääne	Kullamaa	Sooniste	264
588	1873	1	2	1	Muud üleastumised	Tartu	Kodavere	Kokora	157
1061	1865	8	21	24	Töö- ja teenistussuhted	Järva	Järva-Jaani	Karinu	528
517	1843	6	12	NULL	Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	1089
713	1876	1	2	NULL	Töö- ja teenistussuhted	Tartu	Kodavere	Alatskivi	220
643	1874	1	3	1	Vallamagas; Riiklikud, kiriklikud ja kogukondlikud koormised; Varalised tehingud	Harju	Kose	Habaja	1931
683	1874	3	22	34	Töö- ja teenistussuhted	Tartu	Kodavere	Ranna	813
518	1843	6	12	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	946
921	1867	1	24	1	NULL	Harju	Kose	Kose-Uuemõisa	459
519	1843	6	12	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	855
526	1843	5	24	NULL	Perekonna- ja pärimisasjad; Varalised tehingud	Viljandi	Paistu	Holstre	262
542	1843	4	3	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Viljandi	Paistu	Holstre	388
551	1867	1	18	NULL	Määratlemata	Harju	Kose	Palvere	174
546	1856	2	25	6	Varalised tehingud	Tartu	Kodavere	Alatskivi	275
176	1843	1	23	NULL	Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	1027
1231	1869	2	21	2	Sõim ja vägivald; Töö- ja teenistussuhted; Muud üleastumised	Harju	Harju-Madise	Padise (Kloostri)	457
520	1843	6	8	NULL	NULL	Viljandi	Paistu	Holstre	2788
1671	1870	3	11		Määratlemata	Järva	Anna	Eivere	239
521	1843	6	8	NULL	Sõim ja vägivald	Viljandi	Paistu	Holstre	2765
299	1843	2	20	NULL	Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	453
714	1876	1	2	NULL	Kahjutasu	Tartu	Kodavere	Alatskivi	333
525	1843	5	24	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Viljandi	Paistu	Holstre	1826
1062	1865	8	21	25	Sõim ja vägivald	Järva	Järva-Jaani	Karinu	272
2666	1882	7	31	12	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	52
527	1843	4	17	NULL	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Muud üleastumised	Viljandi	Paistu	Holstre	955
1377	1885	4	20		NULL	Pärnu	Tori	Sindi	1439
524	1843	4	3	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	750
684	1874	3	22	NULL	Riiklikud, kiriklikud ja kogukondlikud koormised	Tartu	Kodavere	Ranna	821
532	1843	3	6	NULL	Sõim ja vägivald	Viljandi	Paistu	Holstre	1433
543	1843	4	3	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	1017
298	1843	2	13	NULL	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Viljandi	Paistu	Holstre	1353
668	1874	1	17	3	Varalised tehingud; Laenud ja võlanõuded	Harju	Kose	Habaja	1375
589	1873	1	2	2	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	256
549	1856	3	3	7	NULL	Tartu	Kodavere	Alatskivi	1923
555	1877	11	12	23	NULL	Harju	Juuru	Juuru	196
1508	1888	3	22	N58	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	91
559	1877	12	24	26	Määratlemata	Harju	Juuru	Juuru	348
685	1874	3	22	36	NULL	Tartu	Kodavere	Ranna	325
624	1872	2	8	NULL	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	287
716	1867	10	27	32	Töö- ja teenistussuhted; Laenud ja võlanõuded	Tartu	Maarja-Magdaleena	Jõe	229
1677	1870	5	20		Määratlemata	Järva	Anna	Eivere	224
553	1877	10	29	22	NULL	Harju	Juuru	Juuru	1928
552	1867	1	30	3	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Harju	Kose	Palvere	714
12015	1884	8	8	229	Töö- ja teenistussuhted	Võru	Põlva	Kähri	215
554	1877	10	29	22	Varalised tehingud; Laenud ja võlanõuded	Harju	Juuru	Juuru	2663
556	1877	11	12	23	Vallakohtu asjaajamine ja haldustoimingud ; Riiklikud, kiriklikud ja kogukondlikud koormised	Harju	Juuru	Juuru	766
717	1867	10	27	34	Muud üleastumised	Tartu	Maarja-Magdaleena	Jõe	362
590	1873	1	2	NULL	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	144
625	1872	2	8	NULL	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	227
558	1877	12	10	25	Määratlemata	Harju	Juuru	Juuru	408
723	1856	4	6	19	Perekonna- ja pärimisasjad; Varalised tehingud	Tartu	Kodavere	Alatskivi	752
670	1856	3	3	9	Sõim ja vägivald; Kahjutasu	Tartu	Kodavere	Alatskivi	111
2744	1856	11	10	47	Varavastased kuriteod	Tartu	Torma	Avinurme	121
686	1874	3	22	36	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Ranna	1302
718	1867	10	27	35	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Maarja-Magdaleena	Jõe	187
9462	1887	3	27		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	147
10959	1870	12	17	54	Vallamagas; Laenud ja võlanõuded	Harju	Kose	Triigi	197
562	1867	2	13	5	Laenud ja võlanõuded	Harju	Kose	Palvere	688
564	1867	2	13	6	NULL	Harju	Kose	Palvere	635
1934	1872	3	15		NULL	Järva	Anna	Eivere	199
4113	1832	10	8	27	Määratlemata	Saare	Kihelkonna	Lümanda	77
1018	1868	11	5		Kahjutasu; Töö- ja teenistussuhted; Laenud ja võlanõuded	Lääne	Kullamaa	Sooniste	759
369	1886	10	16	94	NULL	Tartu	Kodavere	Pala	775
719	1856	4	6	18	NULL	Tartu	Kodavere	Alatskivi	238
563	1867	2	13	5	Töö- ja teenistussuhted; Laenud ja võlanõuded	Harju	Kose	Palvere	688
565	1867	2	13	6	Sõim ja vägivald	Harju	Kose	Palvere	1004
3518	1888	9	6	31	Laenud ja võlanõuded	Harju	Jüri	Rae	478
672	1856	3	16	11	Kahjutasu; Varavastased kuriteod	Tartu	Kodavere	Alatskivi	333
570	1909	5	29	9	NULL	Lääne	Vigala	Vigala	118
626	1872	2	8	NULL	Varalised tehingud	Tartu	Kodavere	Kokora	302
1019	1868	12	5		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	148
1364	1867	1	28	2	Töö- ja teenistussuhted	Järva	Järva-Jaani	Karinu	1316
566	1867	2	13	6	Sõim ja vägivald	Harju	Kose	Palvere	1005
568	1867	2	20	7	Varavastased kuriteod	Harju	Kose	Palvere	876
547	1856	3	3	7	NULL	Tartu	Kodavere	Alatskivi	299
569	1886	10	16	97	Kahjutasu	Tartu	Kodavere	Pala	835
5311	1889	6	5	10	NULL	Lääne	Ridala	Võnnu	147
389	1876	7	5	46	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Muud üleastumised	Võru	Urvaste	Vaabina	1393
689	1856	3	23	14	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	363
627	1872	2	8	NULL	Varalised tehingud	Tartu	Kodavere	Kokora	526
706	1875	4	25	3	NULL	Tartu	Kodavere	Pala	998
694	1874	3	22	37	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Kodavere	Ranna	415
578	1856	3	3	8	NULL	Tartu	Kodavere	Alatskivi	3155
2899	1868	9	13	60	Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	155
571	1909	5	29	9	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Lääne	Vigala	Vigala	1033
673	1874	3	22	33	NULL	Tartu	Kodavere	Ranna	128
628	1872	2	15	NULL	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	380
572	1909	5	29	9	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Lääne	Vigala	Vigala	939
604	1859	10	26	NULL	Tööotsimisloa ja passi andmine	Võru	Räpina	Räpina	167
579	1856	3	3	8	NULL	Tartu	Kodavere	Alatskivi	4329
956	1865	1	30	3	Varavastased kuriteod	Järva	Järva-Jaani	Karinu	594
593	1881	3	5	34	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Pala	575
471	1859	4	8	NULL	Laenud ja võlanõuded	Võru	Räpina	Räpina	284
614	1885	7	19	180	Perekonna- ja pärimisasjad	Pärnu	Halliste	Penuja	310
674	1885	8	23	206	Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted	Pärnu	Halliste	Penuja	437
548	1856	3	3	7	NULL	Tartu	Kodavere	Alatskivi	1074
597	1859	3	16	NULL	Vallamagas	Võru	Räpina	Räpina	695
4077	1832	8	27	21	Määratlemata	Saare	Kihelkonna	Lümanda	77
575	1856	3	3	8	NULL	Tartu	Kodavere	Alatskivi	577
377	1832	11	5	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	116
467	1859	3	30	NULL	Vallamagas	Võru	Räpina	Räpina	286
356	1890	9	11	NULL	Perekonna- ja pärimisasjad	Tartu	Kodavere	Halliku	1274
576	1856	3	3	8	NULL	Tartu	Kodavere	Alatskivi	1484
2496	1881	11	28	10	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Töö- ja teenistussuhted	Harju	Hageri	Kohila	424
609	1861	12	4	NULL	Laenud ja võlanõuded	Võru	Räpina	Räpina	235
594	1859	4	27	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Võru	Räpina	Räpina	127
465	1859	2	22	NULL	Kahjutasu	Võru	Räpina	Räpina	238
474	1860	2	8	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Võru	Räpina	Räpina	313
596	1859	3	16	NULL	Vallakohtu asjaajamine ja haldustoimingud ; Varavastased kuriteod	Võru	Räpina	Räpina	714
577	1856	3	3	8	NULL	Tartu	Kodavere	Alatskivi	2110
2112	1873	5	1	6	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	59
587	1909	1	29	1	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Harju	Kose	Palvere	973
1744	1865	4	19	34	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Kodavere	Alatskivi	1719
463	1856	9	24	NULL	Perekonna- ja pärimisasjad	Võru	Räpina	Räpina	523
598	1859	3	23	NULL	Kahjutasu; Muud üleastumised	Võru	Räpina	Räpina	624
574	1881	4	21	55	Perekonna- ja pärimisasjad; Varalised tehingud	Tartu	Otepää	Pühajärve	540
573	1899	4	14	1	Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Harju	Kose	Palvere	1175
595	1856	9	24	NULL	NULL	Võru	Räpina	Räpina	407
3546	1880	6	5	6	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	157
327	1868	9	27	43	Kahjutasu	Tartu	Kodavere	Ranna	528
591	1873	1	2	3	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	245
592	1873	1	2	4	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	345
912	1885	10	4	239	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	998
599	1909	3	19	15	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Harju	Kose	Palvere	1083
600	1859	7	28	NULL	Vallamagas; Vallakohtu asjaajamine ja haldustoimingud 	Võru	Räpina	Räpina	1025
615	1885	8	9	181	Määratlemata	Pärnu	Halliste	Penuja	112
4078	1832	8	20	20	Määratlemata	Saare	Kihelkonna	Lümanda	77
23986	1899	2	11	22	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Võnnu	Ahja	446
612	1872	2	8	NULL	Laenud ja võlanõuded	Tartu	Kodavere	Kokora	414
607	1860	2	18	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Võru	Räpina	Räpina	526
608	1860	12	13	NULL	Töö- ja teenistussuhted	Võru	Räpina	Räpina	1030
472	1861	2	20	NULL	Kahjutasu; Töö- ja teenistussuhted	Võru	Räpina	Räpina	670
922	1885	10	4	240	Varalised tehingud	Pärnu	Halliste	Penuja	382
610	1872	2	8	NULL	Varalised tehingud	Tartu	Kodavere	Kokora	913
695	1874	3	22	38	Vallakohtu asjaajamine ja haldustoimingud 	Tartu	Kodavere	Ranna	409
611	1872	2	8	NULL	Muud üleastumised	Tartu	Kodavere	Kokora	1770
675	1874	1	17	4	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Laenud ja võlanõuded	Harju	Kose	Habaja	1166
629	1872	2	15	NULL	Varalised tehingud	Tartu	Kodavere	Kokora	494
633	1876	10	14	112	Riiklikud, kiriklikud ja kogukondlikud koormised	Tartu	Kodavere	Pala	501
637	1885	8	9	190	Muud üleastumised	Pärnu	Halliste	Penuja	506
635	1885	8	9	189	NULL	Pärnu	Halliste	Penuja	266
