id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_KOOD	Added geom info_MAAKOND	Added geom info_KUBERMANG	Added geom info_xcoord	Added geom info_ycoord
"1323"	"1888"	"3"	"24"	"3"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"29"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"4072"	"1832"	"7"	"16"	"16"	Määratlemata	Saare	Kihelkonna	Lümanda	"77"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"21923"	"1852"	"3"	"24"		NULL	Võru	Põlva	Kähri	"106"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"434"	"1912"	"10"	"20"	NULL	"Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted"	Lääne	Hanila	Massu	"538"	d97111	Haapsalu	Eestimaa	476278.571612243	6499092.31377567
"469"	"1859"	"4"	"20"	NULL	NULL	Võru	Räpina	Räpina	"285"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"314"	"1855"	"2"	"21"	"1"	Laenud ja võlanõuded	Saare	Pöide	Laimjala	"303"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"188"	"1823"	"6"	"23"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"197"	"1869"	"3"	"11"	"65"	NULL	Viljandi	Helme	Lõve	"197"					
"373"	"1886"	"10"	"16"	"96"	Töö- ja teenistussuhted	Tartu	Kodavere	Pala	"300"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"397"	"1867"	"1"	"3"	"2"	"Sõim ja vägivald; Kahjutasu"	Harju	Kose	Palvere	"1673"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"529"	"1843"	"2"	"27"	NULL	Laenud ja võlanõuded	Viljandi	Paistu	Holstre	"402"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"4349"	"1884"	"7"	NULL	"6"	NULL	Harju	Hageri	Kohila	"21"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"1324"	"1888"	"4"	"14"	"4"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"29"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"487"	"1877"	"5"	"14"	"10"	Määratlemata	Harju	Juuru	Juuru	"317"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"513"	"1843"	"7"	"10"	NULL	Sõim ja vägivald	Viljandi	Paistu	Holstre	"509"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"136"	"1906"	"9"	"7"	NULL	Perekonna- ja pärimisasjad	Lääne	Vigala	Vigala	"527"	d97201	Haapsalu	Eestimaa	522407.265588721	6509390.19870492
"416"	"1885"	"7"	"19"	"171"	Töö- ja teenistussuhted	Pärnu	Halliste	Penuja	"1159"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"436"	"1912"	"12"	"29"	NULL	NULL	Lääne	Hanila	Massu	"653"	d97111	Haapsalu	Eestimaa	476278.571612243	6499092.31377567
"636"	"1885"	"8"	"9"	"189"	Määratlemata	Pärnu	Halliste	Penuja	"324"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"621"	"1885"	"8"	"9"	"187"	Määratlemata	Pärnu	Halliste	Penuja	"137"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"231"	"1824"	"1"	"19"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"207"	"1913"	"3"	"14"	"1"	NULL	Saare	Pöide	Laimjala	"584"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"639"	"1885"	"8"	"9"	"192"	Määratlemata	Pärnu	Halliste	Penuja	"150"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"488"	"1877"	"5"	"28"	"11"	Määratlemata	Harju	Juuru	Juuru	"338"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"398"	"1867"	"1"	"3"	"2"	"Sõim ja vägivald; Varavastased kuriteod"	Harju	Kose	Palvere	"575"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"417"	"1885"	"7"	"19"	"172"	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	"866"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"1326"	"1888"	"5"	"5"	"5"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"29"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"1247"	"1871"	"4"	"20"	"5"	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	"179"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"659"	"1885"	"8"	"23"	"201"	Töö- ja teenistussuhted	Pärnu	Halliste	Penuja	"278"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"437"	"1885"	"7"	"19"	"178"	Muud üleastumised	Pärnu	Halliste	Penuja	"168"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"470"	"1859"	"4"	"20"	NULL	Laenud ja võlanõuded	Võru	Räpina	Räpina	"437"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"418"	"1885"	"7"	"19"	"173"	NULL	Pärnu	Halliste	Penuja	"339"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"305"	"1874"	"9"	"6"	"53"	Kahjutasu	Harju	Jüri	Rae	"651"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"234"	"1823"	"11"	"14"	NULL	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Helme	Lõve	"1312"					
"375"	"1832"	"10"	"22"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"113"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"1595"	"1880"	NULL	NULL		Perekonna- ja pärimisasjad	Saare	Kihelkonna	Pidula	"234"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"438"	"1885"	"7"	"19"	"179"	Määratlemata	Pärnu	Halliste	Penuja	"101"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"498"	"1877"	"8"	"6"	"16"	Töö- ja teenistussuhted	Harju	Juuru	Juuru	"2370"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"504"	"1877"	"10"	"1"	"20"	NULL	Harju	Juuru	Juuru	"1483"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"703"	"1885"	"9"	"13"	"212"	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	"344"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"150"	"1862"	"5"	"11"	NULL	NULL	Tartu	Võnnu	Sarakuste	"159"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"315"	"1855"	"3"	"30"	"2"	NULL	Saare	Pöide	Laimjala	"381"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"348"	"1890"	"10"	"26"	NULL	Perekonna- ja pärimisasjad	Lääne	Käina	Putkaste	"550"	d97127	Hiiu	Eestimaa	425604.56695176	6522663.04537446
"11834"	"1888"	"1"	"11"	"3"	"Töö- ja teenistussuhted; Laenud ja võlanõuded"	Harju	Kuusalu	Kolga	"269"	d97145	Harju	Eestimaa	589207.411134544	6594831.67850229
"3816"	"1884"	"11"	"23"	"162"	Laenud ja võlanõuded	Pärnu	Tori	Sindi	"149"	d97189	Pärnu	Liivimaa	547959.632139925	6478515.38020337
"3878"	"1871"	"3"	"26"		NULL	Harju	Harju-Madise	Padise (Kloostri)	"159"	d97114	Harju	Eestimaa	507895.151884777	6568802.13021285
"1154"	"1886"	"1"	"22"	"2"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"60"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"4350"	"1875"	"4"	"5"	"14"	Määratlemata	Viru	Haljala	Vihula	"60"	d97109	Viru	Eestimaa	623528.186256397	6596545.33069456
"376"	"1832"	"10"	"29"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"113"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"497"	"1877"	"8"	"6"	"16"	NULL	Harju	Juuru	Juuru	"556"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"328"	"1874"	"1"	"11"	NULL	Töö- ja teenistussuhted	Tartu	Kodavere	Alatskivi	"694"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"341"	"1874"	"3"	"22"	"32"	Töö- ja teenistussuhted	Tartu	Kodavere	Ranna	"1079"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"660"	"1885"	"8"	"23"	"202"	Sõim ja vägivald	Pärnu	Halliste	Penuja	"683"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"143"	"1862"	"5"	"11"	NULL	NULL	Tartu	Võnnu	Sarakuste	"141"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"217"	"1823"	"9"	"1"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"81"					
"678"	"1874"	"2"	"7"	"7"	"Varalised tehingud; Sõim ja vägivald"	Harju	Kose	Habaja	"1724"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"491"	"1877"	"6"	"11"	"12"	Määratlemata	Harju	Juuru	Juuru	"331"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"378"	"1832"	"11"	"12"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"117"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"232"	"1823"	"12"	"8"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"244"	"1824"	"3"	"29"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"270"	"1874"	"8"	"23"	"45"	NULL	Harju	Jüri	Rae	"437"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"15012"	"1872"	"5"	"18"		NULL	Harju	Kose	Triigi	"132"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"1127"	"1872"	"3"	"29"		Laenud ja võlanõuded	Tartu	Kodavere	Kokora	"144"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"1328"	"1888"	"5"	"28"	"6"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"29"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"3516"	"1879"	"2"	"5"	"2"	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	"160"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"200"	"1840"	"3"	"31"	NULL	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Pärnu	Pärnu-Elisabethi	Ülejõe	"250"					
"342"	"1872"	"6"	"2"	"15"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Maarja-Magdaleena	Jõe	"376"	d97150	Tartu	Liivimaa	664889.980319882	6497435.46837665
"242"	"1824"	"4"	"5"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"917"	"1867"	"8"	"24"		"Varalised tehingud; Töö- ja teenistussuhted"	Harju	Risti	Vihterpalu	"455"	d97178	Harju	Eestimaa	492238.944265082	6562837.741509
"5308"	"1889"	"1"	"30"	"2"	NULL	Lääne	Ridala	Võnnu	"166"	d97177	Haapsalu	Eestimaa	477015.603349416	6526164.99053622
"2896"	"1868"	"9"	"6"	"59"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Pärnu	Halliste	Pornuse	"453"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"379"	"1832"	"11"	"19"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"117"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"343"	"1873"	"1"	"9"	"3"	Sõim ja vägivald	Tartu	Maarja-Magdaleena	Jõe	"316"	d97150	Tartu	Liivimaa	664889.980319882	6497435.46837665
"5720"	"1833"	"3"	"11"	"11"	Määratlemata	Saare	Kihelkonna	Lümanda	"77"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"2481"	"1870"	"7"	"7"		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Põltsamaa	Pajusi	"177"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"135"	"1867"	"2"	"11"	NULL	Kahjutasu	Harju	Juuru	Juuru	"1408"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"317"	"1855"	"3"	"30"	"2"	Perekonna- ja pärimisasjad	Saare	Pöide	Laimjala	"381"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"253"	"1844"	"2"	"11"	NULL	NULL	Pärnu	Halliste	Abja	"21"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"1814"	"1871"	"9"	"28"		NULL	Järva	Anna	Eivere	"219"	d97103	Järva	Eestimaa	588900.347092918	6541734.97519993
"336"	"1874"	"2"	"1"	"27"	Määratlemata	Tartu	Kodavere	Ranna	"431"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"380"	"1832"	"11"	"26"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"117"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"171"	"1874"	"1"	"4"	NULL	Varalised tehingud	Tartu	Kodavere	Alatskivi	"302"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"499"	"1877"	"8"	"20"	"17"	NULL	Harju	Juuru	Juuru	"164"	d97124	Harju	Eestimaa	560903.116918857	6542217.16467852
"215"	"1862"	"7"	"28"	NULL	Töö- ja teenistussuhted	Tartu	Võnnu	Sarakuste	"262"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"1445"	"1867"	"7"	"26"		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	"42"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"179"	"1823"	"4"	"28"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"1173"	"1864"	"11"	"30"		"Vallamagas; Laenud ja võlanõuded"	Võru	Räpina	Räpina	"517"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"175"	"1843"	"1"	"2"	NULL	Töö- ja teenistussuhted	Viljandi	Paistu	Holstre	"627"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"237"	"1823"	"11"	"14"	NULL	"Varalised tehingud; Laenud ja võlanõuded"	Viljandi	Helme	Lõve	"367"					
"235"	"1824"	"1"	"26"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"331"	"1874"	"8"	"27"	"85"	"Töö- ja teenistussuhted; Muud üleastumised"	Tartu	Kodavere	Ranna	"621"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"381"	"1832"	"12"	"3"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"116"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"662"	"1885"	"8"	"23"	"203"	Töö- ja teenistussuhted	Pärnu	Halliste	Penuja	"610"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"419"	"1885"	"7"	"19"	"173"	Kahjutasu	Pärnu	Halliste	Penuja	"1107"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"178"	"1823"	"4"	"21"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"318"	"1855"	"5"	"12"	"3"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Saare	Pöide	Laimjala	"340"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"382"	"1832"	"12"	"10"	NULL	NULL	Saare	Kihelkonna	Tagamõisa	"117"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"21933"	"1881"	"3"	"27"	"663"	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	"177"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"439"	"1876"	"7"	"19"	"51"	Töö- ja teenistussuhted	Võru	Urvaste	Vaabina	"752"	d97193	Võru	Liivimaa	656186.778421861	6418530.54864485
"205"	"1840"	"5"	"7"	NULL	NULL	Pärnu	Pärnu-Elisabethi	Ülejõe	"99"					
"230"	"1824"	"2"	"9"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"2897"	"1871"	"7"	"6"		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Põltsamaa	Pajusi	"255"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"9460"	"1887"	"1"	"30"		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	"148"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"2414"	"1879"	"3"	"17"	"3"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"59"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7707"	"1861"	"12"	"8"	"88"	Varavastased kuriteod	Tartu	Torma	Avinurme	"89"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"420"	"1885"	"7"	"19"	"174"	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	"284"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"432"	"1912"	"7"	"10"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Hanila	Massu	"1028"	d97111	Haapsalu	Eestimaa	476278.571612243	6499092.31377567
"383"	"1832"	"12"	"17"	NULL	Määratlemata	Saare	Kihelkonna	Tagamõisa	"117"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"241"	"1824"	"3"	"15"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"421"	"1885"	"7"	"19"	"175"	Perekonna- ja pärimisasjad	Pärnu	Halliste	Penuja	"146"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"537"	"1843"	"4"	"3"	NULL	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Töö- ja teenistussuhted"	Viljandi	Paistu	Holstre	"384"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"449"	"1914"	"8"	"23"	NULL	"Vallakohtu asjaajamine ja haldustoimingud ; Töö- ja teenistussuhted"	Lääne	Hanila	Massu	"412"	d97111	Haapsalu	Eestimaa	476278.571612243	6499092.31377567
"199"	"1840"	"4"	"24"	NULL	"Tööotsimisloa ja passi andmine; Vallakohtu asjaajamine ja haldustoimingud "	Pärnu	Pärnu-Elisabethi	Ülejõe	"269"					
"180"	"1823"	"5"	"5"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"193"	"1823"	"8"	"26"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"319"	"1855"	"9"	"17"	"4"	Sõim ja vägivald	Saare	Pöide	Laimjala	"582"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"613"	"1872"	"2"	"8"	NULL	"Riiklikud, kiriklikud ja kogukondlikud koormised"	Tartu	Kodavere	Kokora	"262"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"7043"	"1829"	"6"	"29"		"Kahjutasu; Varavastased kuriteod"	Viljandi	Paistu	Holstre	"135"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"273"	"1874"	"8"	"23"	"47"	Sõim ja vägivald	Harju	Jüri	Rae	"350"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"284"	"1867"	"7"	"31"	NULL	Sõim ja vägivald	Lääne	Käina	Vaemla	"1081"	d97127	Hiiu	Eestimaa	425604.56695176	6522663.04537446
"1128"	"1872"	"3"	"29"		Varavastased kuriteod	Tartu	Kodavere	Kokora	"270"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"6056"	"1867"	"12"	"15"	"1"	Laenud ja võlanõuded	Järva	Järva-Jaani	Einmanni	"313"	d97119	Järva	Eestimaa	609854.595864574	6547460.4743589
"8501"	"1862"	"9"	"21"	"49"	Varavastased kuriteod	Tartu	Torma	Avinurme	"105"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"8727"	"1854"	"3"	"22"		NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	"62"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"206"	"1840"	"5"	"7"	NULL	Tööotsimisloa ja passi andmine	Pärnu	Pärnu-Elisabethi	Ülejõe	"208"					
"251"	"1844"	"2"	"11"	NULL	NULL	Pärnu	Halliste	Abja	"259"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"320"	"1855"	"9"	"17"	"4"	"Sõim ja vägivald; Kahjutasu"	Saare	Pöide	Laimjala	"582"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"14150"	"1856"	"7"	"1"		Laenud ja võlanõuded	Tartu	Kodavere	Ranna	"965"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"337"	"1874"	"2"	"1"	"28"	Töö- ja teenistussuhted	Tartu	Kodavere	Ranna	"473"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"21071"	"1889"	"7"	"14"	"201"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"738"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"17677"	"1868"	"3"	"2"		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	"177"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"240"	"1824"	"3"	"8"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"184"	"1823"	"6"	"9"	NULL	NULL	Viljandi	Helme	Lõve	"84"					
"321"	"1855"	"9"	"24"	"5"	"Vallakohtu asjaajamine ja haldustoimingud ; Varalised tehingud"	Saare	Pöide	Laimjala	"557"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"229"	"1824"	"1"	"5"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"18916"	"1887"	"5"	"8"	"42"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"231"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"222"	"1823"	"10"	"13"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"275"	"1874"	"8"	"23"	"48"	Kahjutasu	Harju	Jüri	Rae	"350"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"283"	"1868"	"7"	"31"	NULL	NULL	Lääne	Käina	Vaemla	"397"	d97127	Hiiu	Eestimaa	425604.56695176	6522663.04537446
"269"	"1874"	"8"	"23"	"44"	Sõim ja vägivald	Harju	Jüri	Rae	"371"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"1446"	"1867"	"8"	"26"		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	"41"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"2663"	"1899"	"2"	"25"	"36"	Kahjutasu	Tartu	Võnnu	Ahja	"367"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"213"	"1913"	"3"	"14"	"1"	NULL	Saare	Pöide	Laimjala	"1023"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"281"	"1874"	"9"	"6"	"51"	"Sõim ja vägivald; Kahjutasu"	Harju	Jüri	Rae	"1264"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"277"	"1874"	"9"	"6"	"49"	Sõim ja vägivald	Harju	Jüri	Rae	"877"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"233"	"1823"	"11"	"14"	NULL	Töö- ja teenistussuhted	Viljandi	Helme	Lõve	"338"					
"223"	"1823"	"11"	"24"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"1202"	"1867"	"11"	"23"	"2"	"Kahjutasu; Varavastased kuriteod"	Harju	Risti	Vihterpalu	"417"	d97178	Harju	Eestimaa	492238.944265082	6562837.741509
"271"	"1874"	"8"	"23"	"45"	Sõim ja vägivald	Harju	Jüri	Rae	"929"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"265"	"1888"	"2"	"9"	"11"	Varavastased kuriteod	Tartu	Kursi	Laeva	"908"	d97144	Tartu	Liivimaa	633749.653824002	6491672.86998366
"266"	"1888"	"2"	"9"	"12"	NULL	Tartu	Kursi	Laeva	"375"	d97144	Tartu	Liivimaa	633749.653824002	6491672.86998366
"247"	"1824"	"4"	"19"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"322"	"1855"	"12"	"10"	"6"	Töö- ja teenistussuhted	Saare	Pöide	Laimjala	"528"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"339"	"1874"	"2"	"27"	"30"	"Riiklikud, kiriklikud ja kogukondlikud koormised"	Tartu	Kodavere	Ranna	"1239"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"1447"	"1867"	"9"	"30"		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	"42"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"2044"	"1875"	"10"	"14"	"1"	Kahjutasu	Järva	Anna	Eivere	"290"	d97103	Järva	Eestimaa	588900.347092918	6541734.97519993
"352"	"1878"	"11"	"27"	"32"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Kodavere	Kadrina	"473"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"246"	"1824"	"4"	"26"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"254"	"1844"	"2"	"11"	NULL	"Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod"	Pärnu	Halliste	Abja	"473"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"276"	"1874"	"9"	"6"	"49"	NULL	Harju	Jüri	Rae	"20"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"282"	"1874"	"9"	"6"	"52"	Kahjutasu	Harju	Jüri	Rae	"484"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"679"	"1885"	"8"	"23"	"207"	Laenud ja võlanõuded	Pärnu	Halliste	Penuja	"246"	d97110	Pärnu	Liivimaa	578199.541828338	6447181.72644882
"248"	"1824"	"5"	"3"	NULL	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Helme	Lõve	"80"					
"278"	"1874"	"9"	"6"	"50"	NULL	Harju	Jüri	Rae	"25"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"1448"	"1867"	"11"	"18"		Määratlemata	Lääne	Kullamaa	Väike-Kullamaa	"42"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"1024"	"1869"	"5"	"5"	"5"	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	"143"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"280"	"1874"	"9"	"6"	"51"	"Sõim ja vägivald; Kahjutasu"	Harju	Jüri	Rae	"1264"	d97123	Harju	Eestimaa	550714.889779662	6576677.15156178
"287"	"1867"	"11"	"27"	NULL	Töö- ja teenistussuhted	Lääne	Käina	Vaemla	"703"	d97127	Hiiu	Eestimaa	425604.56695176	6522663.04537446
