"Maakond","Vanuserühm","Murdekeele oskus","Mehed Peab omaks mõnd usku","Mehed Luterlane","Mehed Õigeusklik","Mehed Maausuline","Mehed Baptist","Mehed Jehoova tunnistaja","Mehed Taarausuline","Mehed Kristlikud vabakogudused","Mehed Budist","Mehed Eristamata kristlane","Mehed Katoliiklane","Mehed Nelipühilane","Mehed Muu usk","Mehed Usk teadmata","Mehed Ei pea omaks ühtegi usku","Mehed Ei soovinud vastata","Mehed Suhe religiooni teadmata","Naised Peab omaks mõnd usku","Naised Luterlane","Naised Õigeusklik","Naised Maausuline","Naised Baptist","Naised Jehoova tunnistaja","Naised Taarausuline","Naised Kristlikud vabakogudused","Naised Budist","Naised Eristamata kristlane","Naised Katoliiklane","Naised Nelipühilane","Naised Muu usk","Naised Usk teadmata","Naised Ei pea omaks ühtegi usku","Naised Ei soovinud vastata","Naised Suhe religiooni teadmata"
"Põlva maakond","15-29","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Põlva maakond","15-29","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","..saarte murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"Põlva maakond","15-29","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","..Võru murre",144,80,45,0,0,3,2,0,0,0,1,0,12,1,889,156,0,160,92,45,4,0,5,1,3,1,2,0,0,5,2,556,142,2
"Põlva maakond","15-29","....Setu murrak",59,14,41,0,0,0,0,0,0,0,0,0,4,0,181,60,0,51,15,34,1,0,0,0,0,0,0,0,0,1,0,111,42,0
"Põlva maakond","15-29","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"Põlva maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Põlva maakond","15-29","Ei oska murdeid",73,39,17,1,0,2,0,3,1,3,0,0,6,1,1068,177,2,82,54,12,3,2,4,0,0,0,0,1,2,3,1,886,150,1
"Põlva maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109
"Põlva maakond","30-49","Oskab mõnda murret",371,195,113,15,3,6,7,2,0,1,2,1,19,7,1486,310,2,475,285,126,10,3,15,1,6,0,1,2,4,18,4,1128,328,1
"Põlva maakond","30-49","..idamurre",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Põlva maakond","30-49","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","..Mulgi murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Põlva maakond","30-49","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","..saarte murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,1,0,0,1,1,0,0,0,0,1,0,0,7,2,0
"Põlva maakond","30-49","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","..Tartu murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
"Põlva maakond","30-49","..Võru murre",368,193,112,15,3,6,7,2,0,1,2,1,19,7,1468,303,2,461,277,125,9,3,14,0,6,0,1,2,3,17,4,1108,320,1
"Põlva maakond","30-49","....Setu murrak",137,32,92,3,0,0,2,1,0,1,0,0,5,1,276,88,1,150,36,103,0,2,5,0,0,0,0,0,0,4,0,197,94,0
"Põlva maakond","30-49","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,10,4,0
"Põlva maakond","30-49","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","30-49","Ei oska murdeid",92,46,19,2,1,9,2,1,2,2,1,0,6,1,781,139,3,135,89,15,2,3,7,0,1,0,1,0,3,10,4,852,167,3
"Põlva maakond","30-49","Murdekeele oskus teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"Põlva maakond","50-64","Oskab mõnda murret",516,293,185,7,4,5,5,2,1,0,0,1,12,1,1358,230,4,628,400,179,6,4,10,2,5,4,1,1,5,8,3,1162,277,2
"Põlva maakond","50-64","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","50-64","..keskmurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","50-64","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","50-64","..Mulgi murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0
"Põlva maakond","50-64","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Põlva maakond","50-64","..saarte murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0
"Põlva maakond","50-64","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Põlva maakond","50-64","..Tartu murre",8,7,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
"Põlva maakond","50-64","..Võru murre",504,282,185,7,4,5,5,2,1,0,0,1,11,1,1331,224,4,617,391,179,6,4,10,2,5,3,1,0,5,8,3,1119,269,2
"Põlva maakond","50-64","....Setu murrak",192,26,162,1,1,1,0,0,0,0,0,0,1,0,172,68,0,185,37,143,0,0,1,0,0,0,0,0,1,2,1,127,51,0
"Põlva maakond","50-64","..oskab murret, kuid täpne murre teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0
"Põlva maakond","50-64","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Põlva maakond","50-64","Ei oska murdeid",72,49,15,3,0,0,0,0,0,0,0,0,5,0,508,81,2,108,74,15,2,4,7,0,1,0,0,0,0,3,2,505,124,2
"Põlva maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"Põlva maakond","65 ja vanemad","Oskab mõnda murret",676,508,146,2,2,5,3,1,1,1,1,2,4,0,697,96,1,1569,1191,303,5,16,30,1,3,0,5,0,2,13,0,896,198,5
"Põlva maakond","65 ja vanemad","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Põlva maakond","65 ja vanemad","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","65 ja vanemad","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","65 ja vanemad","..Mulgi murre",4,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
"Põlva maakond","65 ja vanemad","..rannikumurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","65 ja vanemad","..saarte murre",4,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"Põlva maakond","65 ja vanemad","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","65 ja vanemad","..Tartu murre",9,8,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,27,25,0,0,0,0,0,0,0,0,0,0,2,0,11,1,0
"Põlva maakond","65 ja vanemad","..Võru murre",655,490,145,1,2,5,3,1,1,1,1,2,3,0,673,95,1,1529,1153,303,5,16,30,1,3,0,5,0,2,11,0,861,193,5
"Põlva maakond","65 ja vanemad","....Setu murrak",158,38,115,0,0,2,0,0,0,0,0,1,2,0,72,15,0,341,81,243,1,5,7,0,0,0,1,0,2,1,0,67,31,0
"Põlva maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
"Põlva maakond","65 ja vanemad","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Põlva maakond","65 ja vanemad","....Lõuna-Eesti murre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"Põlva maakond","65 ja vanemad","Ei oska murdeid",138,119,12,1,1,2,0,0,0,1,0,1,1,0,264,41,2,340,295,21,1,3,7,0,1,0,3,1,3,5,0,420,78,1
"Põlva maakond","65 ja vanemad","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"Pärnu maakond","15-29","Oskab mõnda murret",44,12,18,2,0,0,0,0,1,0,1,1,9,0,177,51,1,51,18,27,0,0,0,0,0,0,2,1,0,3,0,201,53,2
"Pärnu maakond","15-29","..idamurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pärnu maakond","15-29","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pärnu maakond","15-29","..läänemurre",2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
"Pärnu maakond","15-29","..Mulgi murre",4,1,0,1,0,0,0,0,0,0,0,1,1,0,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0
"Pärnu maakond","15-29","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pärnu maakond","15-29","..saarte murre",24,5,15,1,0,0,0,0,1,0,0,0,2,0,85,26,1,31,6,23,0,0,0,0,0,0,1,0,0,1,0,95,32,1
"Pärnu maakond","15-29","....Kihnu murrak",15,1,14,0,0,0,0,0,0,0,0,0,0,0,44,17,1,24,2,21,0,0,0,0,0,0,0,0,0,1,0,48,18,0
"Pärnu maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Pärnu maakond","15-29","..Võru murre",12,4,3,0,0,0,0,0,0,0,1,0,4,0,71,21,0,15,8,4,0,0,0,0,0,0,1,1,0,1,0,83,14,1
"Pärnu maakond","15-29","....Setu murrak",3,1,2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1,0
"Pärnu maakond","15-29","..oskab murret, kuid täpne murre teadmata",1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"Pärnu maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pärnu maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pärnu maakond","15-29","Ei oska murdeid",333,165,72,4,6,19,7,7,4,5,3,4,29,8,5548,800,7,440,253,86,3,14,16,1,14,2,6,4,18,18,5,4677,827,8
"Pärnu maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
"Pärnu maakond","30-49","Oskab mõnda murret",135,59,43,2,2,2,7,1,2,0,4,3,7,3,452,122,2,219,107,72,4,3,5,3,5,2,4,0,2,11,1,470,166,0
"Pärnu maakond","30-49","..idamurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Pärnu maakond","30-49","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"Pärnu maakond","30-49","..läänemurre",6,3,0,0,0,1,0,0,0,0,0,0,1,1,17,5,0,11,6,0,1,0,0,1,0,0,1,0,0,2,0,11,4,0
"Pärnu maakond","30-49","..Mulgi murre",8,4,2,0,0,0,1,0,0,0,1,0,0,0,37,11,0,18,12,0,0,2,0,1,1,0,1,0,0,1,0,32,15,0
"Pärnu maakond","30-49","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
"Pärnu maakond","30-49","..saarte murre",57,15,30,1,1,0,4,0,1,0,1,1,2,1,157,60,1,90,28,54,1,1,2,0,0,1,1,0,0,2,0,168,73,0
"Pärnu maakond","30-49","....Kihnu murrak",34,5,25,1,1,0,0,0,0,0,0,0,2,0,71,35,0,57,5,49,1,0,2,0,0,0,0,0,0,0,0,70,32,0
"Pärnu maakond","30-49","..Tartu murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,2,0,1,0,0,0,1,0,0,0,1,0,0,9,2,0
"Pärnu maakond","30-49","..Võru murre",59,35,9,1,1,1,2,1,1,0,2,2,4,0,222,38,1,89,55,17,0,0,3,1,3,1,1,0,1,6,1,235,68,0
"Pärnu maakond","30-49","....Setu murrak",9,2,5,0,0,0,0,0,0,0,1,1,0,0,37,6,1,21,9,9,0,0,1,0,0,0,0,0,0,2,0,34,7,0
"Pärnu maakond","30-49","..oskab murret, kuid täpne murre teadmata",3,0,2,0,0,0,0,0,0,0,0,0,0,1,8,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
"Pärnu maakond","30-49","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pärnu maakond","30-49","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Pärnu maakond","30-49","Ei oska murdeid",782,426,140,31,20,13,21,17,18,8,4,17,48,19,6693,1078,17,1249,801,193,21,29,30,9,22,23,15,14,33,41,18,6165,1350,12
"Pärnu maakond","30-49","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"Pärnu maakond","50-64","Oskab mõnda murret",135,77,38,4,2,0,5,0,0,2,1,0,6,0,397,78,3,223,135,66,3,1,2,2,3,3,1,0,1,4,2,466,112,3
"Pärnu maakond","50-64","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0
"Pärnu maakond","50-64","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Pärnu maakond","50-64","..läänemurre",9,6,0,1,0,0,1,0,0,1,0,0,0,0,13,3,0,17,14,2,1,0,0,0,0,0,0,0,0,0,0,16,7,0
"Pärnu maakond","50-64","..Mulgi murre",17,15,0,1,0,0,0,0,0,0,0,0,1,0,48,4,1,28,23,2,1,0,0,0,1,0,1,0,0,0,0,66,20,1
"Pärnu maakond","50-64","..rannikumurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"Pärnu maakond","50-64","..saarte murre",43,13,26,1,0,0,1,0,0,0,0,0,2,0,154,36,1,77,35,36,1,0,1,0,0,0,0,0,0,2,2,138,38,1
"Pärnu maakond","50-64","....Kihnu murrak",32,4,25,1,0,0,0,0,0,0,0,0,2,0,71,19,0,44,11,31,0,0,1,0,0,0,0,0,0,0,1,56,18,0
"Pärnu maakond","50-64","..Tartu murre",2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,18,4,0
"Pärnu maakond","50-64","..Võru murre",61,39,12,1,1,0,3,0,0,1,1,0,3,0,165,30,0,87,56,23,0,1,0,1,1,2,0,0,1,2,0,209,38,1
"Pärnu maakond","50-64","....Setu murrak",15,4,6,0,1,0,1,0,0,0,0,0,3,0,26,5,0,18,5,13,0,0,0,0,0,0,0,0,0,0,0,27,5,0
"Pärnu maakond","50-64","..oskab murret, kuid täpne murre teadmata",2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,11,3,0
"Pärnu maakond","50-64","....Põhja-Eesti murre",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Pärnu maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Pärnu maakond","50-64","Ei oska murdeid",629,389,129,13,16,3,18,11,4,4,4,7,20,11,4380,585,8,1110,745,183,13,28,20,4,18,15,8,12,9,48,7,4504,904,10
"Pärnu maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,58
"Pärnu maakond","65 ja vanemad","Oskab mõnda murret",220,158,47,2,4,1,1,1,0,1,1,0,4,0,284,42,0,651,465,140,7,8,8,0,3,0,5,2,2,10,1,511,96,1
"Pärnu maakond","65 ja vanemad","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Pärnu maakond","65 ja vanemad","..keskmurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
"Pärnu maakond","65 ja vanemad","..läänemurre",18,12,6,0,0,0,0,0,0,0,0,0,0,0,12,2,0,51,39,10,0,0,1,0,0,0,0,0,0,1,0,23,4,0
"Pärnu maakond","65 ja vanemad","..Mulgi murre",37,31,3,0,1,0,1,0,0,0,1,0,0,0,58,6,0,133,117,6,2,2,0,0,1,0,1,1,1,2,0,115,17,1
"Pärnu maakond","65 ja vanemad","..rannikumurre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,11,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"Pärnu maakond","65 ja vanemad","..saarte murre",65,32,26,2,3,0,0,0,0,1,0,0,1,0,83,17,0,176,81,78,1,3,4,0,2,0,2,0,1,4,0,115,35,0
"Pärnu maakond","65 ja vanemad","....Kihnu murrak",32,8,22,0,1,0,0,0,0,0,0,0,1,0,30,7,0,71,11,54,0,0,3,0,0,0,1,0,0,2,0,39,23,0
"Pärnu maakond","65 ja vanemad","..Tartu murre",9,9,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,25,23,1,0,1,0,0,0,0,0,0,0,0,0,19,4,0
"Pärnu maakond","65 ja vanemad","..Võru murre",85,68,12,0,0,1,0,1,0,0,0,0,3,0,117,13,0,236,180,43,3,1,3,0,0,0,2,1,0,2,1,226,33,0
"Pärnu maakond","65 ja vanemad","....Setu murrak",12,3,8,0,0,0,0,0,0,0,0,0,1,0,11,3,0,35,11,21,0,1,1,0,0,0,1,0,0,0,0,18,5,0
"Pärnu maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0
"Pärnu maakond","65 ja vanemad","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pärnu maakond","65 ja vanemad","....Lõuna-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
"Pärnu maakond","65 ja vanemad","Ei oska murdeid",1035,795,171,8,13,4,9,2,3,2,6,1,19,2,2867,363,5,3115,2466,468,11,37,33,7,14,1,5,8,10,52,3,4263,789,20
"Pärnu maakond","65 ja vanemad","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162
"Rapla maakond","15-29","Oskab mõnda murret",15,4,4,2,0,2,1,1,1,0,0,0,0,0,41,18,0,15,12,1,0,0,0,0,0,1,0,0,0,1,0,55,15,0
"Rapla maakond","15-29","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","15-29","..keskmurre",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","15-29","..läänemurre",2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"Rapla maakond","15-29","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Rapla maakond","15-29","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","15-29","..saarte murre",4,1,2,0,0,0,0,1,0,0,0,0,0,0,13,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0
"Rapla maakond","15-29","....Kihnu murrak",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Rapla maakond","15-29","..Võru murre",8,2,2,0,0,2,1,0,1,0,0,0,0,0,22,7,0,5,3,1,0,0,0,0,0,1,0,0,0,0,0,29,9,0
"Rapla maakond","15-29","....Setu murrak",4,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","15-29","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Rapla maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","15-29","Ei oska murdeid",161,100,13,1,11,3,2,7,0,4,2,1,9,8,2641,368,5,212,143,27,3,15,5,0,5,0,3,5,0,5,1,2111,332,2
"Rapla maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
"Rapla maakond","30-49","Oskab mõnda murret",58,28,8,4,2,4,2,1,2,2,0,0,4,1,177,46,2,77,50,14,3,2,1,1,1,2,0,1,0,2,0,166,58,1
"Rapla maakond","30-49","..idamurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Rapla maakond","30-49","..keskmurre",4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Rapla maakond","30-49","..läänemurre",3,2,0,1,0,0,0,0,0,0,0,0,0,0,6,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0
"Rapla maakond","30-49","..Mulgi murre",4,3,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,8,6,0,0,0,0,0,1,0,0,0,0,1,0,13,3,0
"Rapla maakond","30-49","..rannikumurre",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
